/unique_chucks/37/0x7d3ae940eb73dc9131758ad2e326c7d863b0916a.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_ARRAY_LENGTH_MANIPULATION
patternId: 43ba1c
severity: 1
line: 35
column: 8
content: participants.length++

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 49bd2a
severity: 1
line: 45
column: 66
content: throw

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 49bd2a
severity: 1
line: 55
column: 38
content: throw

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 45
column: 9
content: if(!participants[payoutIdx].etherAddress.send(txAmount))throw;

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 55
column: 8
content: if(!owner.send(collectedFees))throw;

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 19
column: 4
content: functionDoubler(){owner=msg.sender;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 24
column: 4
content: function(){enter();}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 28
column: 1
content: functionenter(){uintfee=msg.value/40;collectedFees+=fee;uintidx=participants.length;participants.length++;participants[idx].etherAddress=msg.sender;participants[idx].amount=msg.value-fee;balance+=msg.value-fee;uinttxAmount=participants[payoutIdx].amount*2;if(balance>=txAmount){if(!participants[payoutIdx].etherAddress.send(txAmount))throw;balance-=txAmount;payoutIdx++;}}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 52
column: 4
content: functioncollectFees()onlyowner{if(collectedFees==0)return;if(!owner.send(collectedFees))throw;collectedFees=0;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 59
column: 4
content: functionsetOwner(address_owner)onlyowner{owner=_owner;}

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 12
column: 1
content: uintbalance=0;

SOLIDITY_VISIBILITY :6
SOLIDITY_DEPRECATED_CONSTRUCTIONS :2
SOLIDITY_ARRAY_LENGTH_MANIPULATION :1
SOLIDITY_REVERT_REQUIRE :2
