2019-07-22 13:42:55,032: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectDelegatecall, DetectSuicidal, DetectExternalCallAndLeak, DetectUninitializedStorage, DetectIntegerOverflow, DetectEnvInstruction, DetectReentrancyAdvanced, DetectUninitializedMemory, DetectUnusedRetVal
2019-07-22 13:42:55,032: [12] m.main:INFO: Beginning analysis
2019-07-22 13:42:55,046: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-22 13:42:55,274: [58] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-22 13:42:55,694: [12] m.c.manticore:INFO: Results in /mcore_9nrfzxt3
2019-07-22 13:42:56,478: [315] m.main:INFO: Registered plugins: DetectReentrancyAdvanced, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall
2019-07-22 13:42:56,478: [315] m.main:INFO: Beginning analysis
2019-07-22 13:42:56,496: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-22 13:43:11,148: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-22 13:43:11,888: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-22 13:43:31,180: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-22 13:44:07,763: [1530] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-22 13:44:58,910: [1527] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 13:45:08,622: [1527] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-22 13:45:14,618: [1519] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 13:45:17,310: [1521] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-22 13:46:09,726: [1516] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 13:46:34,933: [1516] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 13:46:35,830: [1517] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-22 13:48:57,538: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 686757504118012433323078921290463164405738425751, offset 128)
2019-07-22 13:48:59,454: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 686757504118012433323078921290463164405738425751, offset 129)
2019-07-22 13:49:02,258: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 686757504118012433323078921290463164405738425751, offset 130)
2019-07-22 13:49:05,252: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 686757504118012433323078921290463164405738425751, offset 131)
2019-07-22 13:49:07,330: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 686757504118012433323078921290463164405738425751, offset 132)
2019-07-22 13:49:09,167: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 686757504118012433323078921290463164405738425751, offset 133)
2019-07-22 13:49:11,250: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 686757504118012433323078921290463164405738425751, offset 134)
2019-07-22 13:49:12,722: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 686757504118012433323078921290463164405738425751, offset 135)
2019-07-22 13:49:18,062: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 686757504118012433323078921290463164405738425751, offset 136)
2019-07-22 13:49:20,162: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 686757504118012433323078921290463164405738425751, offset 137)
2019-07-22 13:49:21,754: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 686757504118012433323078921290463164405738425751, offset 138)
2019-07-22 13:49:23,514: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 686757504118012433323078921290463164405738425751, offset 139)
2019-07-22 13:49:26,950: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 686757504118012433323078921290463164405738425751, offset 140)
2019-07-22 13:49:28,954: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 686757504118012433323078921290463164405738425751, offset 141)
