2019-07-23 23:06:14,681: [13] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectUninitializedStorage, DetectDelegatecall, DetectIntegerOverflow, DetectEnvInstruction, DetectReentrancyAdvanced, DetectExternalCallAndLeak, DetectUninitializedMemory
2019-07-23 23:06:14,681: [13] m.main:INFO: Beginning analysis
2019-07-23 23:06:14,706: [13] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 23:06:14,991: [60] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-23 23:06:15,383: [13] m.c.manticore:INFO: Results in /mcore_xr_jr7ou
2019-07-23 23:06:16,129: [316] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectEnvInstruction, DetectDelegatecall, DetectUninitializedStorage, DetectReentrancyAdvanced, DetectExternalCallAndLeak, DetectUninitializedMemory, DetectIntegerOverflow
2019-07-23 23:06:16,130: [316] m.main:INFO: Beginning analysis
2019-07-23 23:06:16,147: [316] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 23:06:53,233: [316] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-23 23:08:21,137: [1492] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 23:08:35,046: [1488] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 23:09:31,658: [1492] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 23:09:58,258: [1492] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 23:12:04,363: [1499] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 23:12:21,755: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 128)
2019-07-23 23:12:24,142: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 129)
2019-07-23 23:12:26,358: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 130)
2019-07-23 23:12:30,768: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 131)
2019-07-23 23:12:32,838: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 132)
2019-07-23 23:12:35,326: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 133)
2019-07-23 23:12:37,058: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 134)
2019-07-23 23:12:39,359: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 135)
2019-07-23 23:12:39,455: [1499] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 23:12:41,167: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 136)
2019-07-23 23:12:42,577: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 137)
2019-07-23 23:12:44,864: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 138)
2019-07-23 23:12:47,335: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 139)
2019-07-23 23:12:52,915: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 140)
2019-07-23 23:12:55,630: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 141)
2019-07-23 23:12:58,140: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 142)
2019-07-23 23:13:01,746: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 143)
2019-07-23 23:13:05,126: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 144)
2019-07-23 23:13:07,562: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 145)
2019-07-23 23:13:10,054: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 146)
2019-07-23 23:13:12,450: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 147)
2019-07-23 23:13:15,124: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 148)
2019-07-23 23:13:17,258: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 149)
2019-07-23 23:13:19,063: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 150)
2019-07-23 23:13:22,965: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 151)
2019-07-23 23:13:24,767: [1499] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 666709618423897306778063346510061055412964948754, offset 128)
