2019-07-23 05:23:06,743: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall
2019-07-23 05:23:06,743: [12] m.main:INFO: Beginning analysis
2019-07-23 05:23:06,764: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 05:23:06,965: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-23 05:23:07,494: [12] m.c.manticore:INFO: Results in /mcore_2_flt100
2019-07-23 05:23:08,199: [315] m.main:INFO: Registered plugins: DetectUninitializedStorage, DetectIntegerOverflow, DetectDelegatecall, DetectSuicidal, DetectEnvInstruction, DetectUninitializedMemory, DetectUnusedRetVal, DetectExternalCallAndLeak, DetectReentrancyAdvanced, DetectReentrancySimple, DetectInvalid
2019-07-23 05:23:08,200: [315] m.main:INFO: Beginning analysis
2019-07-23 05:23:08,251: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 05:23:36,685: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-23 05:24:25,442: [1497] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 05:24:49,546: [1488] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 05:25:33,530: [1492] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 05:25:38,470: [1491] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 05:26:27,571: [1488] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1194483685859981290079608760167794473237029779462, offset 128)
2019-07-23 05:26:28,350: [1488] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1194483685859981290079608760167794473237029779462, offset 129)
2019-07-23 05:26:29,038: [1488] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1194483685859981290079608760167794473237029779462, offset 130)
2019-07-23 05:26:30,060: [1488] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1194483685859981290079608760167794473237029779462, offset 131)
2019-07-23 05:26:30,775: [1488] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1194483685859981290079608760167794473237029779462, offset 132)
2019-07-23 05:26:31,734: [1488] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1194483685859981290079608760167794473237029779462, offset 133)
2019-07-23 05:26:33,162: [1488] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1194483685859981290079608760167794473237029779462, offset 134)
2019-07-23 05:26:33,731: [1488] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1194483685859981290079608760167794473237029779462, offset 135)
2019-07-23 05:26:34,563: [1488] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1194483685859981290079608760167794473237029779462, offset 136)
2019-07-23 05:26:35,270: [1488] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1194483685859981290079608760167794473237029779462, offset 137)
