2019-07-24 16:53:03,353: [13] m.main:INFO: Registered plugins: DetectUninitializedStorage, DetectEnvInstruction, DetectDelegatecall, DetectIntegerOverflow, DetectUninitializedMemory, DetectUnusedRetVal, DetectSuicidal, DetectExternalCallAndLeak, DetectReentrancySimple, DetectReentrancyAdvanced, DetectInvalid
2019-07-24 16:53:03,353: [13] m.main:INFO: Beginning analysis
2019-07-24 16:53:03,419: [13] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 16:53:03,616: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 16:53:04,143: [13] m.c.manticore:INFO: Results in /mcore_z_9it_2q
2019-07-24 16:53:04,924: [316] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectSuicidal, DetectUninitializedStorage, DetectEnvInstruction, DetectReentrancyAdvanced, DetectDelegatecall, DetectUninitializedMemory, DetectIntegerOverflow
2019-07-24 16:53:04,925: [316] m.main:INFO: Beginning analysis
2019-07-24 16:53:04,933: [316] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 16:53:21,545: [367] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 16:53:22,811: [367] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 16:53:46,676: [316] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 16:54:25,963: [1544] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 16:55:19,807: [1535] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 16:55:31,376: [1535] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 16:55:33,100: [1522] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 16:55:46,379: [1538] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 16:56:38,375: [1525] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 16:57:02,920: [1535] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 16:57:05,196: [1525] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 17:00:08,676: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1310325532347514847468497277252557818390782792733, offset 128)
2019-07-24 17:00:11,295: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1310325532347514847468497277252557818390782792733, offset 129)
2019-07-24 17:00:14,307: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1310325532347514847468497277252557818390782792733, offset 130)
2019-07-24 17:00:16,059: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1310325532347514847468497277252557818390782792733, offset 131)
2019-07-24 17:00:17,827: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1310325532347514847468497277252557818390782792733, offset 132)
2019-07-24 17:00:20,603: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1310325532347514847468497277252557818390782792733, offset 133)
2019-07-24 17:00:23,003: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1310325532347514847468497277252557818390782792733, offset 134)
2019-07-24 17:00:25,415: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1310325532347514847468497277252557818390782792733, offset 135)
2019-07-24 17:00:27,875: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1310325532347514847468497277252557818390782792733, offset 136)
2019-07-24 17:00:30,409: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1310325532347514847468497277252557818390782792733, offset 137)
2019-07-24 17:00:32,782: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1310325532347514847468497277252557818390782792733, offset 138)
2019-07-24 17:00:39,283: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1310325532347514847468497277252557818390782792733, offset 139)
2019-07-24 17:00:42,299: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1310325532347514847468497277252557818390782792733, offset 140)
2019-07-24 17:00:45,307: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1310325532347514847468497277252557818390782792733, offset 141)
2019-07-24 17:00:47,684: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1310325532347514847468497277252557818390782792733, offset 142)
2019-07-24 17:00:49,512: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1310325532347514847468497277252557818390782792733, offset 143)
2019-07-24 17:00:51,771: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1310325532347514847468497277252557818390782792733, offset 144)
