2019-07-24 08:11:11,026: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectIntegerOverflow, DetectSuicidal, DetectEnvInstruction, DetectUninitializedStorage, DetectReentrancyAdvanced, DetectDelegatecall, DetectUninitializedMemory, DetectUnusedRetVal
2019-07-24 08:11:11,026: [12] m.main:INFO: Beginning analysis
2019-07-24 08:11:11,075: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 08:11:11,279: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 08:11:11,985: [12] m.c.manticore:INFO: Results in /mcore_lo9crd6f
2019-07-24 08:11:12,968: [315] m.main:INFO: Registered plugins: DetectDelegatecall, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectReentrancyAdvanced, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectIntegerOverflow, DetectUninitializedMemory
2019-07-24 08:11:12,968: [315] m.main:INFO: Beginning analysis
2019-07-24 08:11:12,980: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 08:11:30,676: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 08:11:32,270: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 08:11:57,126: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 08:12:43,841: [1529] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 08:13:37,562: [1529] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 08:13:49,054: [1529] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 08:14:01,765: [1527] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 08:14:02,518: [1530] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 08:15:08,406: [1523] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 08:15:31,003: [1518] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 08:15:38,662: [1523] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 08:18:56,954: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1294393409175912810744096457214871313431747929833, offset 128)
2019-07-24 08:18:59,454: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1294393409175912810744096457214871313431747929833, offset 129)
2019-07-24 08:19:02,826: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1294393409175912810744096457214871313431747929833, offset 130)
2019-07-24 08:19:12,354: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1294393409175912810744096457214871313431747929833, offset 131)
2019-07-24 08:19:16,038: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1294393409175912810744096457214871313431747929833, offset 132)
2019-07-24 08:19:19,510: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1294393409175912810744096457214871313431747929833, offset 133)
2019-07-24 08:19:23,030: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1294393409175912810744096457214871313431747929833, offset 134)
2019-07-24 08:19:26,668: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1294393409175912810744096457214871313431747929833, offset 135)
2019-07-24 08:19:29,913: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1294393409175912810744096457214871313431747929833, offset 136)
2019-07-24 08:19:33,450: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1294393409175912810744096457214871313431747929833, offset 137)
2019-07-24 08:19:36,210: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1294393409175912810744096457214871313431747929833, offset 138)
2019-07-24 08:19:39,310: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1294393409175912810744096457214871313431747929833, offset 139)
2019-07-24 08:19:41,811: [1521] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 08:19:43,362: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1294393409175912810744096457214871313431747929833, offset 140)
2019-07-24 08:19:46,224: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1294393409175912810744096457214871313431747929833, offset 141)
2019-07-24 08:19:55,151: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1294393409175912810744096457214871313431747929833, offset 142)
2019-07-24 08:19:57,462: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1294393409175912810744096457214871313431747929833, offset 143)
2019-07-24 08:20:00,806: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1294393409175912810744096457214871313431747929833, offset 144)
