2019-07-22 23:46:11,977: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectEnvInstruction, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectExternalCallAndLeak, DetectUninitializedMemory, DetectDelegatecall
2019-07-22 23:46:11,977: [12] m.main:INFO: Beginning analysis
2019-07-22 23:46:11,991: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-22 23:46:12,201: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-22 23:46:12,661: [12] m.c.manticore:INFO: Results in /mcore_yotd0w2u
2019-07-22 23:46:13,347: [316] m.main:INFO: Registered plugins: DetectReentrancyAdvanced, DetectUninitializedMemory, DetectExternalCallAndLeak, DetectUnusedRetVal, DetectSuicidal, DetectReentrancySimple, DetectInvalid, DetectDelegatecall, DetectEnvInstruction, DetectUninitializedStorage, DetectIntegerOverflow
2019-07-22 23:46:13,347: [316] m.main:INFO: Beginning analysis
2019-07-22 23:46:13,361: [316] m.e.manticore:INFO: Starting symbolic create contract
2019-07-22 23:46:49,816: [316] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-22 23:48:06,351: [1508] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 23:48:23,970: [1492] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 23:49:12,010: [1513] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 23:49:39,738: [1513] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 23:51:44,670: [1508] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 201180834671007876047637878063596721156715982297, offset 128)
2019-07-22 23:51:45,102: [1513] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 23:51:46,022: [1508] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 201180834671007876047637878063596721156715982297, offset 129)
2019-07-22 23:51:47,761: [1508] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 201180834671007876047637878063596721156715982297, offset 130)
2019-07-22 23:51:49,530: [1508] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 201180834671007876047637878063596721156715982297, offset 131)
2019-07-22 23:51:52,814: [1508] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 201180834671007876047637878063596721156715982297, offset 132)
2019-07-22 23:51:54,854: [1508] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 201180834671007876047637878063596721156715982297, offset 133)
2019-07-22 23:51:57,266: [1508] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 201180834671007876047637878063596721156715982297, offset 134)
2019-07-22 23:51:59,165: [1508] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 201180834671007876047637878063596721156715982297, offset 135)
2019-07-22 23:52:01,267: [1508] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 201180834671007876047637878063596721156715982297, offset 136)
2019-07-22 23:52:02,733: [1508] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 201180834671007876047637878063596721156715982297, offset 137)
2019-07-22 23:52:04,335: [1508] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 201180834671007876047637878063596721156715982297, offset 138)
