2019-07-25 08:26:06,683: [12] m.main:INFO: Registered plugins: DetectExternalCallAndLeak, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectSuicidal, DetectUninitializedStorage, DetectIntegerOverflow, DetectDelegatecall, DetectEnvInstruction, DetectUninitializedMemory
2019-07-25 08:26:06,684: [12] m.main:INFO: Beginning analysis
2019-07-25 08:26:06,697: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 08:26:06,996: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-25 08:26:07,402: [12] m.c.manticore:INFO: Results in /mcore_7pbjxvex
2019-07-25 08:26:08,165: [315] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectDelegatecall, DetectEnvInstruction, DetectSuicidal, DetectUninitializedMemory, DetectIntegerOverflow, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectExternalCallAndLeak
2019-07-25 08:26:08,165: [315] m.main:INFO: Beginning analysis
2019-07-25 08:26:08,179: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 08:26:44,599: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-25 08:28:21,046: [1494] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 08:28:28,867: [1499] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 08:30:24,834: [1520] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 08:31:54,270: [1514] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 08:32:28,065: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 128)
2019-07-25 08:32:29,246: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 129)
2019-07-25 08:32:30,454: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 130)
2019-07-25 08:32:31,358: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 131)
2019-07-25 08:32:33,072: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 132)
2019-07-25 08:32:36,139: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 133)
2019-07-25 08:32:37,361: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 134)
2019-07-25 08:32:38,449: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 135)
2019-07-25 08:32:39,754: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 136)
2019-07-25 08:32:40,666: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 137)
2019-07-25 08:32:41,659: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 138)
2019-07-25 08:32:42,659: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 139)
2019-07-25 08:32:43,822: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 140)
2019-07-25 08:32:45,534: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 141)
2019-07-25 08:32:46,465: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 142)
2019-07-25 08:32:47,961: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 143)
2019-07-25 08:32:51,257: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 144)
2019-07-25 08:32:52,443: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 145)
2019-07-25 08:32:53,562: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 146)
2019-07-25 08:32:54,754: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 128)
2019-07-25 08:32:55,555: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 147)
2019-07-25 08:32:56,366: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 129)
2019-07-25 08:32:56,838: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 148)
2019-07-25 08:32:57,852: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 130)
2019-07-25 08:32:57,966: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 149)
2019-07-25 08:32:59,063: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 131)
2019-07-25 08:32:59,462: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 150)
2019-07-25 08:33:00,255: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 132)
2019-07-25 08:33:00,661: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 151)
2019-07-25 08:33:01,268: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 133)
2019-07-25 08:33:01,472: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 152)
2019-07-25 08:33:02,549: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 127766796098217921132938107066843680343634162017, offset 134)
