2019-07-26 09:49:07,489: [12] m.main:INFO: Registered plugins: DetectReentrancyAdvanced, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectSuicidal, DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall, DetectIntegerOverflow
2019-07-26 09:49:07,489: [12] m.main:INFO: Beginning analysis
2019-07-26 09:49:07,502: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 09:49:07,803: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-26 09:49:08,381: [12] m.c.manticore:INFO: Results in /mcore_t03opkkl
2019-07-26 09:49:09,288: [315] m.main:INFO: Registered plugins: DetectExternalCallAndLeak, DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectEnvInstruction, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectUnusedRetVal, DetectDelegatecall, DetectIntegerOverflow, DetectUninitializedMemory
2019-07-26 09:49:09,289: [315] m.main:INFO: Beginning analysis
2019-07-26 09:49:09,300: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 09:49:28,291: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 09:49:29,575: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 09:49:51,789: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-26 09:50:34,976: [1526] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 09:51:32,849: [1533] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 09:51:44,129: [1533] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 09:51:54,673: [1542] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 09:51:59,165: [1526] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 09:53:04,725: [1544] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 09:53:23,825: [1516] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 09:53:38,629: [1544] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 09:56:26,529: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1141854266908692665275714650828788282286838297463, offset 128)
2019-07-26 09:56:30,341: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1141854266908692665275714650828788282286838297463, offset 129)
2019-07-26 09:56:32,717: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1141854266908692665275714650828788282286838297463, offset 130)
2019-07-26 09:56:37,353: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1141854266908692665275714650828788282286838297463, offset 131)
2019-07-26 09:56:40,437: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1141854266908692665275714650828788282286838297463, offset 132)
2019-07-26 09:56:43,278: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1141854266908692665275714650828788282286838297463, offset 133)
2019-07-26 09:56:46,033: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1141854266908692665275714650828788282286838297463, offset 134)
2019-07-26 09:56:49,166: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1141854266908692665275714650828788282286838297463, offset 135)
2019-07-26 09:56:52,173: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1141854266908692665275714650828788282286838297463, offset 136)
2019-07-26 09:56:55,377: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1141854266908692665275714650828788282286838297463, offset 137)
2019-07-26 09:57:03,253: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1141854266908692665275714650828788282286838297463, offset 138)
2019-07-26 09:57:06,377: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1141854266908692665275714650828788282286838297463, offset 139)
2019-07-26 09:57:10,573: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1141854266908692665275714650828788282286838297463, offset 140)
2019-07-26 09:57:13,837: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1141854266908692665275714650828788282286838297463, offset 141)
