2019-08-05 22:08:42,177: [12] m.main:INFO: Registered plugins: DetectUninitializedStorage, DetectEnvInstruction, DetectSuicidal, DetectDelegatecall, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectUnusedRetVal, DetectExternalCallAndLeak, DetectIntegerOverflow, DetectReentrancySimple, DetectInvalid
2019-08-05 22:08:42,177: [12] m.main:INFO: Beginning analysis
2019-08-05 22:08:42,187: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-08-05 22:08:42,278: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-08-05 22:08:42,520: [12] m.c.manticore:INFO: Results in /mcore_ac0ixcft
2019-08-05 22:08:43,235: [315] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectSuicidal, DetectReentrancyAdvanced, DetectIntegerOverflow, DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall
2019-08-05 22:08:43,235: [315] m.main:INFO: Beginning analysis
2019-08-05 22:08:43,248: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-08-05 22:09:14,843: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-08-05 22:09:44,741: [1513] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-05 22:09:57,558: [1491] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-05 22:10:17,577: [1513] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-05 22:10:18,649: [1491] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-05 22:10:44,769: [1513] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 971184447609167167898484714236763983332340806244, offset 128)
2019-08-05 22:10:45,187: [1513] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 971184447609167167898484714236763983332340806244, offset 129)
2019-08-05 22:10:45,720: [1513] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 971184447609167167898484714236763983332340806244, offset 130)
2019-08-05 22:10:46,220: [1513] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 971184447609167167898484714236763983332340806244, offset 131)
2019-08-05 22:10:46,725: [1513] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 971184447609167167898484714236763983332340806244, offset 132)
2019-08-05 22:10:47,187: [1513] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 971184447609167167898484714236763983332340806244, offset 133)
2019-08-05 22:10:47,681: [1513] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 971184447609167167898484714236763983332340806244, offset 134)
2019-08-05 22:10:48,180: [1513] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 971184447609167167898484714236763983332340806244, offset 135)
2019-08-05 22:10:49,148: [1513] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 971184447609167167898484714236763983332340806244, offset 136)
2019-08-05 22:10:49,655: [1513] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 971184447609167167898484714236763983332340806244, offset 137)
