2019-07-24 17:40:51,053: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectEnvInstruction, DetectExternalCallAndLeak, DetectUninitializedMemory, DetectUnusedRetVal, DetectSuicidal, DetectReentrancyAdvanced, DetectInvalid, DetectUninitializedStorage, DetectDelegatecall, DetectIntegerOverflow
2019-07-24 17:40:51,053: [12] m.main:INFO: Beginning analysis
2019-07-24 17:40:51,117: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 17:40:51,278: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 17:40:51,813: [12] m.c.manticore:INFO: Results in /mcore_0nwv1n_o
2019-07-24 17:40:52,549: [315] m.main:INFO: Registered plugins: DetectExternalCallAndLeak, DetectInvalid, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectSuicidal, DetectUninitializedMemory, DetectIntegerOverflow, DetectDelegatecall, DetectEnvInstruction, DetectReentrancySimple
2019-07-24 17:40:52,549: [315] m.main:INFO: Beginning analysis
2019-07-24 17:40:52,612: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 17:41:05,734: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 17:41:06,853: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 17:41:27,169: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 17:41:54,423: [1520] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 17:42:29,908: [1521] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 17:42:40,013: [1521] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 17:43:15,113: [1535] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 17:43:33,180: [1535] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 17:43:35,004: [1537] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 17:45:24,595: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 515865966304643756582556538430587779744227738105, offset 128)
2019-07-24 17:45:26,464: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 515865966304643756582556538430587779744227738105, offset 129)
2019-07-24 17:45:30,091: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 515865966304643756582556538430587779744227738105, offset 130)
2019-07-24 17:45:31,612: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 515865966304643756582556538430587779744227738105, offset 131)
2019-07-24 17:45:33,119: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 515865966304643756582556538430587779744227738105, offset 132)
2019-07-24 17:45:35,291: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 515865966304643756582556538430587779744227738105, offset 133)
2019-07-24 17:45:37,004: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 515865966304643756582556538430587779744227738105, offset 134)
2019-07-24 17:45:38,783: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 515865966304643756582556538430587779744227738105, offset 135)
2019-07-24 17:45:40,383: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 515865966304643756582556538430587779744227738105, offset 136)
2019-07-24 17:45:41,784: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 515865966304643756582556538430587779744227738105, offset 137)
2019-07-24 17:45:43,404: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 515865966304643756582556538430587779744227738105, offset 138)
2019-07-24 17:45:47,011: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 515865966304643756582556538430587779744227738105, offset 139)
2019-07-24 17:45:48,820: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 515865966304643756582556538430587779744227738105, offset 140)
