/unique_chucks/40/0xeffe6fd75d397fe9a24923ce93e8028e6fb4c7df.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_PRAGMAS_VERSION
patternId: 23fc32
severity: 1
line: 1
column: 16
content: ^

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 10
column: 4
content: functionowned(){owner=msg.sender;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 19
column: 4
content: functiontransferOwnership(addressnewOwner)onlyOwner{owner=newOwner;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 39
column: 4
content: functiontoken(uint256initialSupply,stringtokenName,uint8decimalUnits,stringtokenSymbol){balanceOf[msg.sender]=initialSupply;totalSupply=initialSupply;name=tokenName;symbol=tokenSymbol;decimals=decimalUnits;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 65
column: 4
content: functionMyAdvancedToken(uint256initialSupply,stringtokenName,uint8decimalUnits,stringtokenSymbol)token(initialSupply,tokenName,decimalUnits,tokenSymbol){}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 73
column: 4
content: functionfreezeAccount(addresstarget,boolfreeze)onlyOwner{require(target!=owner);frozenAccount[target]=freeze;FrozenFunds(target,freeze);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 80
column: 4
content: functiontransfer(address_to,uint256_value){require(_to!=0x0);require(frozenAccount[msg.sender]!=true);require(balanceOf[msg.sender]>=_value);require(balanceOf[_to]+_value>balanceOf[_to]);balanceOf[msg.sender]-=_value;balanceOf[_to]+=_value;Transfer(msg.sender,_to,_value);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 93
column: 4
content: functiontransferDari(address_from,address_to,uint256_value)returns(boolsuccess){require(_to!=0x0);require(msg.sender==_from);require(balanceOf[_from]>=_value);require(balanceOf[_to]+_value>balanceOf[_to]);balanceOf[_from]-=_value;balanceOf[_to]+=_value;Transfer(_from,_to,_value);returntrue;}

SOLIDITY_VISIBILITY :7
SOLIDITY_PRAGMAS_VERSION :1
