2019-07-26 10:02:37,496: [12] m.main:INFO: Registered plugins: DetectUninitializedMemory, DetectIntegerOverflow, DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectSuicidal, DetectEnvInstruction, DetectUninitializedStorage, DetectReentrancyAdvanced, DetectDelegatecall
2019-07-26 10:02:37,496: [12] m.main:INFO: Beginning analysis
2019-07-26 10:02:37,509: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 10:02:37,804: [58] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-26 10:02:38,559: [12] m.c.manticore:INFO: Results in /mcore_k_xirup_
2019-07-26 10:02:39,599: [315] m.main:INFO: Registered plugins: DetectUninitializedMemory, DetectReentrancyAdvanced, DetectExternalCallAndLeak, DetectIntegerOverflow, DetectEnvInstruction, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectSuicidal, DetectUninitializedStorage, DetectDelegatecall
2019-07-26 10:02:39,600: [315] m.main:INFO: Beginning analysis
2019-07-26 10:02:39,613: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 10:02:54,997: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 10:02:56,369: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 10:03:21,971: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-26 10:03:57,689: [1538] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 10:04:39,673: [1522] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 10:04:51,180: [1522] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 10:05:29,338: [1522] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 10:05:49,842: [1529] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 10:05:55,324: [1522] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 10:08:13,237: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 128)
2019-07-26 10:08:16,230: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 129)
2019-07-26 10:08:19,062: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 130)
2019-07-26 10:08:19,569: [1515] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 10:08:21,649: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 131)
2019-07-26 10:08:26,633: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 132)
2019-07-26 10:08:29,145: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 133)
2019-07-26 10:08:32,360: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 134)
2019-07-26 10:08:35,159: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 135)
2019-07-26 10:08:38,277: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 136)
2019-07-26 10:08:40,913: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 137)
2019-07-26 10:08:44,369: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 138)
2019-07-26 10:08:47,645: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 139)
2019-07-26 10:08:50,249: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 140)
2019-07-26 10:08:53,084: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 141)
2019-07-26 10:08:55,981: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 142)
2019-07-26 10:08:58,127: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 143)
2019-07-26 10:09:00,721: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 144)
2019-07-26 10:09:08,254: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 145)
2019-07-26 10:09:11,269: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 146)
2019-07-26 10:09:13,740: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 147)
2019-07-26 10:09:16,257: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 148)
2019-07-26 10:09:17,254: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 128)
2019-07-26 10:09:19,665: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 129)
2019-07-26 10:09:19,969: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 149)
2019-07-26 10:09:22,535: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 130)
2019-07-26 10:09:22,849: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 150)
2019-07-26 10:09:24,650: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 131)
2019-07-26 10:09:25,573: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 151)
2019-07-26 10:09:26,777: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 132)
2019-07-26 10:09:28,570: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 152)
2019-07-26 10:09:31,031: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 153)
2019-07-26 10:09:33,969: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 133)
2019-07-26 10:09:33,982: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 154)
2019-07-26 10:09:36,238: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 155)
2019-07-26 10:09:36,981: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 134)
2019-07-26 10:09:39,542: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 156)
2019-07-26 10:09:40,157: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 135)
2019-07-26 10:09:41,733: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 157)
2019-07-26 10:09:43,249: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 136)
2019-07-26 10:09:44,357: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 158)
2019-07-26 10:09:46,053: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 137)
2019-07-26 10:09:48,673: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 138)
2019-07-26 10:09:49,361: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 159)
2019-07-26 10:09:51,445: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 139)
2019-07-26 10:09:53,449: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 140)
2019-07-26 10:09:56,233: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 141)
2019-07-26 10:09:58,958: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 142)
2019-07-26 10:10:02,557: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 143)
2019-07-26 10:10:04,057: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 128)
2019-07-26 10:10:04,586: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 144)
2019-07-26 10:10:06,869: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 129)
2019-07-26 10:10:07,729: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 145)
2019-07-26 10:10:08,950: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 130)
2019-07-26 10:10:11,774: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 131)
2019-07-26 10:10:14,438: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 132)
2019-07-26 10:10:14,983: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 146)
2019-07-26 10:10:17,461: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 133)
2019-07-26 10:10:17,557: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 147)
2019-07-26 10:10:20,029: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 134)
2019-07-26 10:10:21,441: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 148)
2019-07-26 10:10:22,517: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 135)
2019-07-26 10:10:24,471: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 149)
2019-07-26 10:10:26,723: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 136)
2019-07-26 10:10:27,227: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 150)
2019-07-26 10:10:29,575: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 137)
2019-07-26 10:10:29,874: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 151)
2019-07-26 10:10:32,666: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 138)
2019-07-26 10:10:33,154: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 152)
2019-07-26 10:10:35,021: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 139)
2019-07-26 10:10:35,957: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 153)
2019-07-26 10:10:37,534: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 140)
2019-07-26 10:10:38,887: [1543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 638865191023227186268665263081352749915027282867, offset 154)
