2019-07-24 23:20:54,339: [12] m.main:INFO: Registered plugins: DetectIntegerOverflow, DetectEnvInstruction, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectSuicidal, DetectUninitializedStorage, DetectDelegatecall, DetectExternalCallAndLeak, DetectUninitializedMemory
2019-07-24 23:20:54,340: [12] m.main:INFO: Beginning analysis
2019-07-24 23:20:54,353: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 23:20:56,555: [12] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 23:21:00,003: [12] m.e.manticore:INFO: 1 alive states, 5 terminated states
2019-07-24 23:21:00,620: [12] m.e.manticore:INFO: Starting symbolic transaction: 1
2019-07-24 23:21:05,380: [12] m.e.manticore:INFO: 1 alive states, 10 terminated states
2019-07-24 23:21:06,146: [1520] m.c.manticore:INFO: Generated testcase No. 0 - RETURN(1 txs)
2019-07-24 23:21:06,214: [1524] m.c.manticore:INFO: Generated testcase No. 2 - REVERT(2 txs)
2019-07-24 23:21:06,215: [1532] m.c.manticore:INFO: Generated testcase No. 3 - REVERT(2 txs)
2019-07-24 23:21:06,217: [1521] m.c.manticore:INFO: Generated testcase No. 1 - RETURN(3 txs)
2019-07-24 23:21:06,330: [1523] m.c.manticore:INFO: Generated testcase No. 5 - REVERT(2 txs)
2019-07-24 23:21:06,411: [1529] m.c.manticore:INFO: Generated testcase No. 4 - REVERT(2 txs)
2019-07-24 23:21:06,420: [1540] m.c.manticore:INFO: Generated testcase No. 6 - RETURN(2 txs)
2019-07-24 23:21:06,511: [1537] m.c.manticore:INFO: Generated testcase No. 7 - REVERT(3 txs)
2019-07-24 23:21:06,514: [1541] m.c.manticore:INFO: Generated testcase No. 8 - REVERT(3 txs)
2019-07-24 23:21:06,722: [1527] m.c.manticore:INFO: Generated testcase No. 9 - REVERT(3 txs)
2019-07-24 23:21:17,615: [1520] m.c.manticore:INFO: Generated testcase No. 10 - REVERT(3 txs)
2019-07-24 23:21:25,693: [12] m.c.manticore:INFO: Results in /mcore_lvux6h2e
2019-07-24 23:21:27,390: [2147] m.main:INFO: Registered plugins: DetectReentrancyAdvanced, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectIntegerOverflow, DetectUninitializedMemory, DetectDelegatecall
2019-07-24 23:21:27,391: [2147] m.main:INFO: Beginning analysis
2019-07-24 23:21:27,436: [2147] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 23:21:27,690: [2191] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 23:21:28,095: [2147] m.c.manticore:INFO: Results in /mcore_3_3w3daf
2019-07-24 23:21:28,928: [2451] m.main:INFO: Registered plugins: DetectReentrancyAdvanced, DetectUninitializedMemory, DetectIntegerOverflow, DetectExternalCallAndLeak, DetectInvalid, DetectUnusedRetVal, DetectReentrancySimple, DetectDelegatecall, DetectEnvInstruction, DetectSuicidal, DetectUninitializedStorage
2019-07-24 23:21:28,929: [2451] m.main:INFO: Beginning analysis
2019-07-24 23:21:28,950: [2451] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 23:22:05,425: [2451] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 23:23:14,618: [3856] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 23:23:27,510: [3858] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 23:24:00,257: [3862] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 23:24:08,246: [3875] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 23:24:31,767: [3875] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 23:24:32,534: [3862] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 23:26:13,242: [3858] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 23:26:48,622: [3873] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 482344291612146911162625536965751173633635982523, offset 128)
2019-07-24 23:26:49,962: [3873] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 482344291612146911162625536965751173633635982523, offset 129)
2019-07-24 23:26:51,618: [3873] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 482344291612146911162625536965751173633635982523, offset 130)
2019-07-24 23:26:52,954: [3873] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 482344291612146911162625536965751173633635982523, offset 131)
2019-07-24 23:26:54,468: [3873] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 482344291612146911162625536965751173633635982523, offset 132)
2019-07-24 23:26:56,702: [3873] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 482344291612146911162625536965751173633635982523, offset 133)
2019-07-24 23:26:58,650: [3873] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 482344291612146911162625536965751173633635982523, offset 134)
2019-07-24 23:27:00,447: [3873] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 482344291612146911162625536965751173633635982523, offset 135)
2019-07-24 23:27:02,246: [3873] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 482344291612146911162625536965751173633635982523, offset 136)
