2019-07-26 12:14:38,177: [12] m.main:INFO: Registered plugins: DetectInvalid, DetectUnusedRetVal, DetectUninitializedMemory, DetectReentrancySimple, DetectExternalCallAndLeak, DetectEnvInstruction, DetectSuicidal, DetectUninitializedStorage, DetectReentrancyAdvanced, DetectDelegatecall, DetectIntegerOverflow
2019-07-26 12:14:38,178: [12] m.main:INFO: Beginning analysis
2019-07-26 12:14:38,192: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 12:14:38,491: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-26 12:14:38,967: [12] m.c.manticore:INFO: Results in /mcore_o3qk378b
2019-07-26 12:14:39,862: [315] m.main:INFO: Registered plugins: DetectSuicidal, DetectReentrancySimple, DetectInvalid, DetectDelegatecall, DetectEnvInstruction, DetectUninitializedStorage, DetectIntegerOverflow, DetectReentrancyAdvanced, DetectExternalCallAndLeak, DetectUnusedRetVal, DetectUninitializedMemory
2019-07-26 12:14:39,862: [315] m.main:INFO: Beginning analysis
2019-07-26 12:14:39,879: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 12:14:55,174: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 12:14:56,180: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 12:15:14,439: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-26 12:15:52,546: [1526] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 12:16:39,142: [1544] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 12:16:49,726: [1544] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 12:17:05,318: [1537] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 12:17:07,538: [1515] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 12:18:05,242: [1526] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 12:18:25,838: [1524] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 12:18:34,759: [1526] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 12:21:55,318: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 128)
2019-07-26 12:21:58,922: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 129)
2019-07-26 12:22:01,062: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 130)
2019-07-26 12:22:04,730: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 131)
2019-07-26 12:22:08,838: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 132)
2019-07-26 12:22:16,902: [1519] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 12:22:18,661: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 133)
2019-07-26 12:22:21,335: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 134)
2019-07-26 12:22:25,761: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 135)
2019-07-26 12:22:29,002: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 136)
2019-07-26 12:22:32,248: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 137)
2019-07-26 12:22:35,054: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 138)
2019-07-26 12:22:38,766: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 139)
2019-07-26 12:22:42,250: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 140)
2019-07-26 12:22:45,610: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 141)
2019-07-26 12:22:49,746: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 142)
2019-07-26 12:22:54,604: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 143)
2019-07-26 12:22:57,258: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 144)
2019-07-26 12:23:05,742: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 145)
2019-07-26 12:23:08,950: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 146)
2019-07-26 12:23:12,038: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 147)
2019-07-26 12:23:15,318: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 148)
2019-07-26 12:23:17,818: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 149)
2019-07-26 12:23:18,106: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 128)
2019-07-26 12:23:20,922: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 150)
2019-07-26 12:23:24,455: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 151)
2019-07-26 12:23:27,224: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 129)
2019-07-26 12:23:29,446: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 152)
2019-07-26 12:23:30,359: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 130)
2019-07-26 12:23:33,518: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 131)
2019-07-26 12:23:33,906: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 153)
2019-07-26 12:23:37,126: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 132)
2019-07-26 12:23:37,211: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 154)
2019-07-26 12:23:40,246: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 155)
2019-07-26 12:23:41,106: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 133)
2019-07-26 12:23:43,018: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 156)
2019-07-26 12:23:44,251: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 134)
2019-07-26 12:23:46,842: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 157)
2019-07-26 12:23:47,262: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1353136745966087551667354242930100632255071171542, offset 135)
