2019-07-23 14:34:32,087: [12] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectSuicidal, DetectUninitializedStorage, DetectEnvInstruction, DetectReentrancyAdvanced, DetectDelegatecall, DetectUninitializedMemory, DetectIntegerOverflow
2019-07-23 14:34:32,087: [12] m.main:INFO: Beginning analysis
2019-07-23 14:34:32,099: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 14:34:32,396: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-23 14:34:32,887: [12] m.c.manticore:INFO: Results in /mcore_te4gqie1
2019-07-23 14:34:33,598: [315] m.main:INFO: Registered plugins: DetectSuicidal, DetectReentrancySimple, DetectUnusedRetVal, DetectEnvInstruction, DetectDelegatecall, DetectUninitializedStorage, DetectReentrancyAdvanced, DetectIntegerOverflow, DetectExternalCallAndLeak, DetectUninitializedMemory, DetectInvalid
2019-07-23 14:34:33,598: [315] m.main:INFO: Beginning analysis
2019-07-23 14:34:33,660: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 14:34:50,874: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 14:34:52,047: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 14:35:15,077: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-23 14:35:55,562: [1516] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 14:36:45,562: [1530] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 14:36:57,734: [1530] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 14:37:03,530: [1515] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 14:37:15,210: [1528] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 14:38:02,906: [1535] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 14:38:26,430: [1535] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 14:38:30,343: [1516] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 14:41:24,158: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1104975895120216371755840427663784877993550116280, offset 128)
2019-07-23 14:41:27,671: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1104975895120216371755840427663784877993550116280, offset 129)
2019-07-23 14:41:30,037: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1104975895120216371755840427663784877993550116280, offset 130)
2019-07-23 14:41:32,664: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1104975895120216371755840427663784877993550116280, offset 131)
2019-07-23 14:41:35,426: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1104975895120216371755840427663784877993550116280, offset 132)
2019-07-23 14:41:38,002: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1104975895120216371755840427663784877993550116280, offset 133)
2019-07-23 14:41:40,250: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1104975895120216371755840427663784877993550116280, offset 134)
2019-07-23 14:41:47,610: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1104975895120216371755840427663784877993550116280, offset 135)
2019-07-23 14:41:50,230: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1104975895120216371755840427663784877993550116280, offset 136)
2019-07-23 14:41:52,843: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1104975895120216371755840427663784877993550116280, offset 137)
2019-07-23 14:41:55,046: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1104975895120216371755840427663784877993550116280, offset 138)
2019-07-23 14:41:57,124: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1104975895120216371755840427663784877993550116280, offset 139)
2019-07-23 14:42:00,226: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1104975895120216371755840427663784877993550116280, offset 140)
2019-07-23 14:42:03,114: [1533] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1104975895120216371755840427663784877993550116280, offset 141)
