2019-08-01 20:24:27,894: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectSuicidal, DetectReentrancyAdvanced, DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall, DetectIntegerOverflow
2019-08-01 20:24:27,894: [12] m.main:INFO: Beginning analysis
2019-08-01 20:24:27,935: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-08-01 20:24:28,070: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-08-01 20:24:28,364: [12] m.c.manticore:INFO: Results in /mcore_pr7urhnh
2019-08-01 20:24:29,216: [315] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectDelegatecall, DetectEnvInstruction, DetectUninitializedStorage, DetectReentrancyAdvanced, DetectSuicidal, DetectExternalCallAndLeak, DetectUninitializedMemory, DetectIntegerOverflow
2019-08-01 20:24:29,217: [315] m.main:INFO: Beginning analysis
2019-08-01 20:24:29,244: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-08-01 20:24:49,036: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-01 20:24:50,237: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-01 20:25:13,266: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-08-01 20:25:38,327: [1531] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-01 20:26:02,538: [1522] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-01 20:26:07,818: [1522] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-01 20:26:12,228: [1527] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-01 20:26:13,344: [1531] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-01 20:26:42,646: [1520] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-01 20:26:56,706: [1520] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-01 20:26:58,335: [1525] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-01 20:28:26,340: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 128)
2019-08-01 20:28:27,547: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 129)
2019-08-01 20:28:28,535: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 130)
2019-08-01 20:28:29,747: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 131)
2019-08-01 20:28:30,749: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 132)
2019-08-01 20:28:32,008: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 133)
2019-08-01 20:28:33,107: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 134)
2019-08-01 20:28:34,139: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 135)
2019-08-01 20:28:35,851: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 136)
2019-08-01 20:28:39,235: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 137)
2019-08-01 20:28:40,613: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 138)
2019-08-01 20:28:41,739: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 139)
2019-08-01 20:28:43,035: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 140)
2019-08-01 20:28:44,527: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 141)
2019-08-01 20:28:45,594: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 142)
2019-08-01 20:28:46,737: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 143)
2019-08-01 20:28:48,042: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 144)
2019-08-01 20:28:49,831: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 145)
2019-08-01 20:28:51,003: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 146)
2019-08-01 20:28:52,251: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 147)
2019-08-01 20:28:53,434: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 148)
2019-08-01 20:28:54,494: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 149)
2019-08-01 20:28:55,614: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 150)
2019-08-01 20:28:58,527: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 151)
2019-08-01 20:28:59,843: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 152)
2019-08-01 20:29:00,850: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 153)
2019-08-01 20:29:02,542: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 795176144285084619665837962506202444364700299497, offset 154)
