2019-07-24 15:06:52,290: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall
2019-07-24 15:06:52,290: [12] m.main:INFO: Beginning analysis
2019-07-24 15:06:52,301: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 15:06:52,516: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 15:06:53,102: [12] m.c.manticore:INFO: Results in /mcore_e58qdqhu
2019-07-24 15:06:53,989: [315] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectReentrancyAdvanced, DetectInvalid, DetectSuicidal, DetectUninitializedMemory, DetectDelegatecall, DetectEnvInstruction, DetectUninitializedStorage, DetectReentrancySimple, DetectExternalCallAndLeak, DetectIntegerOverflow
2019-07-24 15:06:53,989: [315] m.main:INFO: Beginning analysis
2019-07-24 15:06:54,001: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 15:07:27,412: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 15:08:24,966: [1494] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 15:08:48,479: [1490] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 15:09:39,443: [1486] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 15:09:39,885: [1484] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 15:10:37,783: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 128)
2019-07-24 15:10:40,181: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 129)
2019-07-24 15:10:41,081: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 130)
2019-07-24 15:10:41,701: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 131)
2019-07-24 15:10:42,383: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 132)
2019-07-24 15:10:43,290: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 133)
2019-07-24 15:10:44,075: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 134)
2019-07-24 15:10:44,883: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 135)
2019-07-24 15:10:45,780: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 136)
2019-07-24 15:10:46,687: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 137)
2019-07-24 15:10:48,065: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 138)
2019-07-24 15:10:48,983: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 139)
2019-07-24 15:10:50,761: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 140)
2019-07-24 15:10:52,074: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 141)
2019-07-24 15:10:52,879: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 142)
2019-07-24 15:10:53,978: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 143)
2019-07-24 15:10:54,876: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 144)
2019-07-24 15:10:55,479: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 145)
2019-07-24 15:10:56,129: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 146)
2019-07-24 15:10:56,689: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 147)
2019-07-24 15:10:57,290: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 148)
2019-07-24 15:10:57,984: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 149)
2019-07-24 15:10:58,669: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 150)
2019-07-24 15:10:59,248: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 151)
2019-07-24 15:11:00,382: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 152)
2019-07-24 15:11:01,272: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 153)
2019-07-24 15:11:01,988: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 154)
2019-07-24 15:11:03,579: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 155)
2019-07-24 15:11:04,077: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 156)
2019-07-24 15:11:04,788: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 157)
2019-07-24 15:11:04,975: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 128)
2019-07-24 15:11:05,285: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 158)
2019-07-24 15:11:05,387: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 129)
2019-07-24 15:11:05,787: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 130)
2019-07-24 15:11:05,825: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 159)
2019-07-24 15:11:06,280: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 131)
2019-07-24 15:11:06,590: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 132)
2019-07-24 15:11:06,977: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 133)
2019-07-24 15:11:07,483: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 128)
2019-07-24 15:11:07,585: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 134)
2019-07-24 15:11:08,080: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 129)
2019-07-24 15:11:08,584: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 135)
2019-07-24 15:11:08,586: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 130)
2019-07-24 15:11:09,181: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 136)
2019-07-24 15:11:09,182: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 131)
2019-07-24 15:11:09,779: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 137)
2019-07-24 15:11:10,085: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 132)
2019-07-24 15:11:10,266: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 138)
2019-07-24 15:11:10,681: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 133)
2019-07-24 15:11:10,780: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 139)
2019-07-24 15:11:11,275: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 134)
2019-07-24 15:11:11,373: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 140)
2019-07-24 15:11:11,849: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 135)
2019-07-24 15:11:11,969: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 141)
2019-07-24 15:11:12,386: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 136)
2019-07-24 15:11:12,492: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 142)
2019-07-24 15:11:12,973: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 137)
2019-07-24 15:11:12,987: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 143)
2019-07-24 15:11:13,482: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 144)
2019-07-24 15:11:13,566: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 138)
2019-07-24 15:11:14,485: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 145)
2019-07-24 15:11:14,985: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 146)
2019-07-24 15:11:15,077: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 139)
2019-07-24 15:11:15,729: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 147)
2019-07-24 15:11:15,781: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 140)
2019-07-24 15:11:16,237: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 148)
2019-07-24 15:11:16,298: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 141)
2019-07-24 15:11:16,683: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 149)
2019-07-24 15:11:17,088: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 142)
2019-07-24 15:11:17,589: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 150)
2019-07-24 15:11:17,882: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 143)
2019-07-24 15:11:18,181: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 151)
2019-07-24 15:11:18,378: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 144)
2019-07-24 15:11:18,688: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 152)
2019-07-24 15:11:18,874: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 145)
2019-07-24 15:11:19,083: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 153)
2019-07-24 15:11:19,285: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 146)
2019-07-24 15:11:19,682: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 154)
2019-07-24 15:11:19,886: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 147)
2019-07-24 15:11:20,278: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 155)
2019-07-24 15:11:20,493: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 148)
2019-07-24 15:11:20,878: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 156)
2019-07-24 15:11:21,005: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 149)
2019-07-24 15:11:21,579: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 157)
2019-07-24 15:11:21,586: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 150)
2019-07-24 15:11:22,177: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 158)
2019-07-24 15:11:22,280: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 151)
2019-07-24 15:11:22,881: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 152)
2019-07-24 15:11:23,583: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 153)
2019-07-24 15:11:23,690: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 159)
2019-07-24 15:11:24,482: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 154)
2019-07-24 15:11:25,006: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 155)
2019-07-24 15:11:25,586: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 156)
2019-07-24 15:11:25,994: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 128)
2019-07-24 15:11:26,178: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 157)
2019-07-24 15:11:26,786: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 158)
2019-07-24 15:11:26,802: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 129)
2019-07-24 15:11:27,384: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 130)
2019-07-24 15:11:27,990: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 131)
2019-07-24 15:11:28,562: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 159)
2019-07-24 15:11:28,776: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 132)
2019-07-24 15:11:29,193: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 133)
2019-07-24 15:11:29,746: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 134)
2019-07-24 15:11:30,363: [1497] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1171409344853703176082214826467202454305286736994, offset 135)
