2019-07-25 15:58:00,158: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall
2019-07-25 15:58:00,158: [12] m.main:INFO: Beginning analysis
2019-07-25 15:58:00,179: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 15:58:00,373: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-25 15:58:00,902: [12] m.c.manticore:INFO: Results in /mcore_1uk11cyi
2019-07-25 15:58:01,723: [315] m.main:INFO: Registered plugins: DetectEnvInstruction, DetectSuicidal, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectIntegerOverflow, DetectUninitializedMemory, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectDelegatecall, DetectReentrancySimple, DetectInvalid
2019-07-25 15:58:01,724: [315] m.main:INFO: Beginning analysis
2019-07-25 15:58:01,761: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 15:58:22,552: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 15:58:23,672: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 15:58:49,729: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-25 15:59:37,855: [1531] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 16:00:37,133: [1528] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 16:00:49,833: [1528] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 16:01:01,161: [1517] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 16:01:05,417: [1514] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 16:02:07,262: [1531] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 16:02:38,853: [1531] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 16:02:50,838: [1541] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 16:06:13,224: [1529] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 380772545207074170361107076656254442975111180601, offset 128)
2019-07-25 16:06:18,433: [1529] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 380772545207074170361107076656254442975111180601, offset 129)
2019-07-25 16:06:22,122: [1529] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 380772545207074170361107076656254442975111180601, offset 130)
2019-07-25 16:06:25,513: [1529] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 380772545207074170361107076656254442975111180601, offset 131)
2019-07-25 16:06:26,145: [1514] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 16:06:29,653: [1529] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 380772545207074170361107076656254442975111180601, offset 132)
2019-07-25 16:06:40,275: [1529] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 380772545207074170361107076656254442975111180601, offset 133)
2019-07-25 16:06:43,833: [1529] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 380772545207074170361107076656254442975111180601, offset 134)
2019-07-25 16:06:47,845: [1529] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 380772545207074170361107076656254442975111180601, offset 135)
2019-07-25 16:06:51,037: [1529] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 380772545207074170361107076656254442975111180601, offset 136)
2019-07-25 16:06:54,569: [1529] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 380772545207074170361107076656254442975111180601, offset 137)
2019-07-25 16:06:58,961: [1529] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 380772545207074170361107076656254442975111180601, offset 138)
2019-07-25 16:07:03,017: [1529] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 380772545207074170361107076656254442975111180601, offset 139)
2019-07-25 16:07:06,765: [1529] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 380772545207074170361107076656254442975111180601, offset 140)
