2019-07-26 06:02:30,703: [13] m.main:INFO: Registered plugins: DetectSuicidal, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectEnvInstruction, DetectReentrancySimple, DetectInvalid, DetectDelegatecall, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectExternalCallAndLeak
2019-07-26 06:02:30,704: [13] m.main:INFO: Beginning analysis
2019-07-26 06:02:30,835: [13] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 06:02:31,630: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-26 06:02:33,533: [13] m.c.manticore:INFO: Results in /mcore_mavkhw3e
2019-07-26 06:02:36,721: [316] m.main:INFO: Registered plugins: DetectEnvInstruction, DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectExternalCallAndLeak, DetectReentrancyAdvanced, DetectDelegatecall, DetectUninitializedMemory
2019-07-26 06:02:36,721: [316] m.main:INFO: Beginning analysis
2019-07-26 06:02:36,836: [316] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 06:03:19,340: [366] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 06:03:23,728: [366] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 06:04:38,839: [316] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-26 06:06:39,422: [1519] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 06:08:37,324: [1530] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 06:09:08,465: [1530] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 06:11:08,090: [1537] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 06:12:15,187: [1537] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 06:12:24,659: [1540] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 06:24:32,973: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 295981027592455636379577873858712930335037303831, offset 128)
2019-07-26 06:24:46,084: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 295981027592455636379577873858712930335037303831, offset 129)
2019-07-26 06:25:21,909: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 295981027592455636379577873858712930335037303831, offset 130)
2019-07-26 06:25:28,796: [1541] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 06:25:38,283: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 295981027592455636379577873858712930335037303831, offset 131)
2019-07-26 06:25:50,697: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 295981027592455636379577873858712930335037303831, offset 132)
2019-07-26 06:26:03,120: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 295981027592455636379577873858712930335037303831, offset 133)
2019-07-26 06:26:17,100: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 295981027592455636379577873858712930335037303831, offset 134)
2019-07-26 06:26:31,267: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 295981027592455636379577873858712930335037303831, offset 135)
2019-07-26 06:26:43,306: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 295981027592455636379577873858712930335037303831, offset 136)
2019-07-26 06:26:56,499: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 295981027592455636379577873858712930335037303831, offset 137)
2019-07-26 06:27:09,196: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 295981027592455636379577873858712930335037303831, offset 138)
2019-07-26 06:27:20,476: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 295981027592455636379577873858712930335037303831, offset 139)
