/unique_chucks/10/0x415f306a0628d35183f42d0607cd03fcb71d1e1f.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 578
column: 8
content: for(uintindex=0;index<kingdoms.length;index++){if(_type==kingdoms[index].kingdomType){addressuserAddress=kingdoms[index].owner;if(kingdoms[index].kingdomTier==1){round.scores[msg.sender]=round.scores[msg.sender]+1;}elseif(kingdoms[index].kingdomTier==2){round.scores[msg.sender]=round.scores[msg.sender]+3;}elseif(kingdoms[index].kingdomTier==3){round.scores[msg.sender]=round.scores[msg.sender]+5;}elseif(kingdoms[index].kingdomTier==4){round.scores[msg.sender]=round.scores[msg.sender]+8;}elseif(kingdoms[index].kingdomTier==5){round.scores[msg.sender]=round.scores[msg.sender]+13;}if(round.scores[msg.sender]==maxPoints){if(lastTransaction[userAddress]<lastTransaction[winner]){addr=userAddress;}}elseif(round.scores[msg.sender]>maxPoints){maxPoints=round.scores[msg.sender];addr=userAddress;}}}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 578
column: 8
content: for(uintindex=0;index<kingdoms.length;index++){if(_type==kingdoms[index].kingdomType){addressuserAddress=kingdoms[index].owner;if(kingdoms[index].kingdomTier==1){round.scores[msg.sender]=round.scores[msg.sender]+1;}elseif(kingdoms[index].kingdomTier==2){round.scores[msg.sender]=round.scores[msg.sender]+3;}elseif(kingdoms[index].kingdomTier==3){round.scores[msg.sender]=round.scores[msg.sender]+5;}elseif(kingdoms[index].kingdomTier==4){round.scores[msg.sender]=round.scores[msg.sender]+8;}elseif(kingdoms[index].kingdomTier==5){round.scores[msg.sender]=round.scores[msg.sender]+13;}if(round.scores[msg.sender]==maxPoints){if(lastTransaction[userAddress]<lastTransaction[winner]){addr=userAddress;}}elseif(round.scores[msg.sender]>maxPoints){maxPoints=round.scores[msg.sender];addr=userAddress;}}}

ruleId: SOLIDITY_OVERPOWERED_ROLE
patternId: j83hf7
severity: 2
line: 239
column: 4
content: functionsetWoodAddress(address_woodAddress)publiconlyOwner{woodAddress=_woodAddress;woodInterface=ERC20Basic(_woodAddress);}

ruleId: SOLIDITY_PRAGMAS_VERSION
patternId: 23fc32
severity: 1
line: 1
column: 16
content: ^

ruleId: SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA
patternId: 5616b2
severity: 1
line: 80
column: 7
content: private

ruleId: SOLIDITY_SAFEMATH
patternId: 837cac
severity: 1
line: 34
column: 2
content: usingSafeMathforuint256;

ruleId: SOLIDITY_SAFEMATH
patternId: 837cac
severity: 1
line: 90
column: 4
content: usingSafeMathforuint256;

ruleId: SOLIDITY_SEND
patternId: 430636
severity: 1
line: 44
column: 17
content: send(payment)

ruleId: SOLIDITY_SEND
patternId: 430636
severity: 1
line: 432
column: 21
content: send(payment)

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 260
column: 29
content: string_key

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 260
column: 42
content: string_title

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 349
column: 21
content: string_key

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 355
column: 40
content: string_key

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 355
column: 53
content: string_title

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 375
column: 27
content: string_key

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 375
column: 40
content: string_title

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 546
column: 28
content: string_kingdomKey

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 550
column: 29
content: string_kingdomKey

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 554
column: 36
content: string_kingdomKey

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 554
column: 77
content: stringtitle

