2019-07-25 07:12:28,476: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectSuicidal, DetectEnvInstruction, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectDelegatecall, DetectIntegerOverflow
2019-07-25 07:12:28,477: [12] m.main:INFO: Beginning analysis
2019-07-25 07:12:28,488: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 07:12:30,086: [12] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-25 07:12:31,175: [12] m.e.manticore:INFO: 0 alive states, 2 terminated states
2019-07-25 07:12:31,371: [12] m.e.manticore:INFO: Starting symbolic transaction: 1
2019-07-25 07:12:31,561: [582] m.c.manticore:INFO: Generated testcase No. 0 - RETURN(1 txs)
2019-07-25 07:12:31,574: [583] m.c.manticore:INFO: Generated testcase No. 1 - REVERT(2 txs)
2019-07-25 07:12:32,795: [12] m.c.manticore:INFO: Results in /mcore_nrglhwaf
2019-07-25 07:12:33,778: [897] m.main:INFO: Registered plugins: DetectUninitializedMemory, DetectReentrancyAdvanced, DetectDelegatecall, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectExternalCallAndLeak, DetectUninitializedStorage, DetectSuicidal, DetectEnvInstruction, DetectIntegerOverflow
2019-07-25 07:12:33,778: [897] m.main:INFO: Beginning analysis
2019-07-25 07:12:33,789: [897] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 07:12:36,577: [897] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-25 07:12:40,435: [897] m.e.manticore:INFO: 1 alive states, 5 terminated states
2019-07-25 07:12:41,168: [897] m.e.manticore:INFO: Starting symbolic transaction: 1
2019-07-25 07:12:45,183: [897] m.e.manticore:INFO: 1 alive states, 10 terminated states
2019-07-25 07:12:46,147: [2409] m.c.manticore:INFO: Generated testcase No. 0 - RETURN(1 txs)
2019-07-25 07:12:46,165: [2407] m.c.manticore:INFO: Generated testcase No. 1 - REVERT(2 txs)
2019-07-25 07:12:46,308: [2411] m.c.manticore:INFO: Generated testcase No. 4 - RETURN(2 txs)
2019-07-25 07:12:46,329: [2414] m.c.manticore:INFO: Generated testcase No. 8 - REVERT(2 txs)
2019-07-25 07:12:46,338: [2413] m.c.manticore:INFO: Generated testcase No. 3 - REVERT(3 txs)
2019-07-25 07:12:46,349: [2418] m.c.manticore:INFO: Generated testcase No. 7 - REVERT(3 txs)
2019-07-25 07:12:46,362: [2417] m.c.manticore:INFO: Generated testcase No. 5 - REVERT(3 txs)
2019-07-25 07:12:46,404: [2406] m.c.manticore:INFO: Generated testcase No. 2 - RETURN(3 txs)
2019-07-25 07:12:46,444: [2416] m.c.manticore:INFO: Generated testcase No. 9 - REVERT(2 txs)
2019-07-25 07:12:46,506: [2408] m.c.manticore:INFO: Generated testcase No. 6 - REVERT(2 txs)
2019-07-25 07:13:01,665: [2409] m.c.manticore:INFO: Generated testcase No. 10 - REVERT(3 txs)
2019-07-25 07:13:09,291: [897] m.c.manticore:INFO: Results in /mcore_733gqrmq
2019-07-25 07:13:11,599: [3033] m.main:INFO: Registered plugins: DetectDelegatecall, DetectReentrancyAdvanced, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectUninitializedMemory
2019-07-25 07:13:11,600: [3033] m.main:INFO: Beginning analysis
2019-07-25 07:13:11,669: [3033] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 07:13:11,902: [3077] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-25 07:13:12,565: [3033] m.c.manticore:INFO: Results in /mcore_f7pfilrr
2019-07-25 07:13:13,493: [3336] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectExternalCallAndLeak, DetectEnvInstruction, DetectSuicidal, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectReentrancyAdvanced, DetectDelegatecall, DetectUninitializedMemory, DetectInvalid
2019-07-25 07:13:13,494: [3336] m.main:INFO: Beginning analysis
2019-07-25 07:13:13,559: [3336] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 07:13:48,592: [3336] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-25 07:21:13,778: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 128)
2019-07-25 07:21:14,965: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 129)
2019-07-25 07:21:16,670: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 130)
2019-07-25 07:21:18,562: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 131)
2019-07-25 07:21:20,932: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 132)
2019-07-25 07:21:23,135: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 133)
2019-07-25 07:21:24,742: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 134)
2019-07-25 07:21:26,668: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 135)
2019-07-25 07:21:28,073: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 136)
2019-07-25 07:21:32,766: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 137)
2019-07-25 07:21:35,758: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 138)
2019-07-25 07:21:37,772: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 139)
2019-07-25 07:21:39,968: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 140)
2019-07-25 07:21:41,965: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 141)
2019-07-25 07:21:44,110: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 142)
2019-07-25 07:21:46,170: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 143)
2019-07-25 07:21:48,371: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 144)
2019-07-25 07:21:50,971: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 145)
2019-07-25 07:21:52,762: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 146)
2019-07-25 07:21:54,269: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 147)
2019-07-25 07:21:58,571: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 148)
2019-07-25 07:22:00,470: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 149)
2019-07-25 07:22:02,558: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 150)
2019-07-25 07:22:04,846: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 151)
2019-07-25 07:22:06,659: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 152)
2019-07-25 07:22:08,439: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 153)
2019-07-25 07:22:10,668: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 154)
2019-07-25 07:22:10,674: [4427] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 128)
2019-07-25 07:22:12,069: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 155)
2019-07-25 07:22:12,671: [4427] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 129)
2019-07-25 07:22:14,072: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 156)
2019-07-25 07:22:14,422: [4427] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 130)
2019-07-25 07:22:16,434: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 157)
2019-07-25 07:22:18,754: [4437] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 158)
2019-07-25 07:22:20,070: [4427] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 158191387093599302536947664395870204966325782362, offset 131)
