/unique_chucks/36/0xa0d537762cb98c7fd0a8439661a0ee5eb88b4152.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_ERC20_APPROVE
patternId: af782c
severity: 2
line: 186
column: 2
content: functionapprove(address_spender,uint256_value)publicreturns(bool){allowed[msg.sender][_spender]=_value;emitApproval(msg.sender,_spender,_value);returntrue;}

ruleId: SOLIDITY_LOCKED_MONEY
patternId: 30281d
severity: 3
line: 38
column: 0
content: contractERC01Basic{functiontotalSupply()publicviewreturns(uint256);functionbalanceOf(addresswho)publicviewreturns(uint256);functiontransfer(addressto,uint256value)publicreturns(bool);functionchangeRate(uint256value)publicreturns(bool);functionstartIco(boolstatus)publicreturns(bool);functionchangeOwnerShip(addresstoWhom)publicreturns(bool);functiontransferTokens()publicpayable;functionreleaseIcoTokens()publicreturns(bool);functiontransferICOTokens(addressto,uint256value)publicreturns(bool);eventTransfer(addressindexedfrom,addressindexedto,uint256value);}

ruleId: SOLIDITY_LOCKED_MONEY
patternId: 30281d
severity: 3
line: 214
column: 0
content: contractiCashwebisiCashwebToken{stringpublicconstantname="iCashweb";stringpublicconstantsymbol="ICWeb";constructor()public{_status=false;_released=false;contractModifierAddress=msg.sender;_totalSupply=INITIAL_SUPPLY;_maxICOSupply=ICO_SUPPLY;balances[msg.sender]=INITIAL_SUPPLY;}function()publicpayable{transferTokens();}}

ruleId: SOLIDITY_PRAGMAS_VERSION
patternId: 23fc32
severity: 1
line: 1
column: 16
content: ^

ruleId: SOLIDITY_SAFEMATH
patternId: 837cac
severity: 1
line: 59
column: 2
content: usingSafeMathforuint256;

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 91h3sa
severity: 1
line: 228
column: 14
content: public

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 61
column: 2
content: mapping(address=>uint256)balances;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 63
column: 2
content: uint256_totalSupply;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 64
column: 2
content: uint256_totalICOSupply;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 65
column: 2
content: uint256_maxICOSupply;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 66
column: 2
content: uint256RATE=100;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 67
column: 2
content: bool_status;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 68
column: 2
content: bool_released;

SOLIDITY_VISIBILITY :7
SOLIDITY_SAFEMATH :1
SOLIDITY_PRAGMAS_VERSION :1
SOLIDITY_LOCKED_MONEY :2
SOLIDITY_UPGRADE_TO_050 :1
SOLIDITY_ERC20_APPROVE :1
