2019-07-25 01:08:23,344: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectIntegerOverflow, DetectSuicidal, DetectExternalCallAndLeak, DetectUninitializedStorage, DetectEnvInstruction, DetectReentrancyAdvanced, DetectDelegatecall, DetectUninitializedMemory
2019-07-25 01:08:23,345: [12] m.main:INFO: Beginning analysis
2019-07-25 01:08:23,383: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 01:08:23,786: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-25 01:08:24,383: [12] m.c.manticore:INFO: Results in /mcore_jkpwk9ie
2019-07-25 01:08:25,204: [315] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectDelegatecall
2019-07-25 01:08:25,204: [315] m.main:INFO: Beginning analysis
2019-07-25 01:08:25,266: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 01:08:45,598: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 01:08:46,981: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 01:09:15,094: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-25 01:10:01,121: [1527] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 01:10:58,489: [1530] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 01:11:10,421: [1530] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 01:11:22,241: [1516] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 01:11:25,542: [1535] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 01:12:36,065: [1539] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 01:12:55,981: [1523] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 01:13:08,585: [1539] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 01:16:10,761: [1539] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1271792743514877209166089375294694976733257001221, offset 128)
2019-07-25 01:16:14,161: [1539] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1271792743514877209166089375294694976733257001221, offset 129)
2019-07-25 01:16:18,653: [1539] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1271792743514877209166089375294694976733257001221, offset 130)
2019-07-25 01:16:22,031: [1539] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1271792743514877209166089375294694976733257001221, offset 131)
2019-07-25 01:16:27,825: [1539] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1271792743514877209166089375294694976733257001221, offset 132)
2019-07-25 01:16:31,349: [1539] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1271792743514877209166089375294694976733257001221, offset 133)
2019-07-25 01:16:35,477: [1539] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1271792743514877209166089375294694976733257001221, offset 134)
2019-07-25 01:16:38,765: [1539] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1271792743514877209166089375294694976733257001221, offset 135)
2019-07-25 01:16:41,958: [1539] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1271792743514877209166089375294694976733257001221, offset 136)
2019-07-25 01:16:44,958: [1539] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1271792743514877209166089375294694976733257001221, offset 137)
2019-07-25 01:16:53,565: [1539] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1271792743514877209166089375294694976733257001221, offset 138)
2019-07-25 01:16:57,233: [1539] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1271792743514877209166089375294694976733257001221, offset 139)
2019-07-25 01:17:00,145: [1539] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1271792743514877209166089375294694976733257001221, offset 140)
2019-07-25 01:17:01,879: [1516] m.e.detectors:WARNING: Potentially reading uninitialized storage
