2019-07-24 20:14:06,805: [12] m.main:INFO: Registered plugins: DetectExternalCallAndLeak, DetectSuicidal, DetectReentrancySimple, DetectInvalid, DetectUninitializedStorage, DetectIntegerOverflow, DetectReentrancyAdvanced, DetectDelegatecall, DetectEnvInstruction, DetectUnusedRetVal, DetectUninitializedMemory
2019-07-24 20:14:06,805: [12] m.main:INFO: Beginning analysis
2019-07-24 20:14:06,855: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 20:14:07,091: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 20:14:07,580: [12] m.c.manticore:INFO: Results in /mcore__q8s96ts
2019-07-24 20:14:08,441: [315] m.main:INFO: Registered plugins: DetectExternalCallAndLeak, DetectSuicidal, DetectReentrancyAdvanced, DetectIntegerOverflow, DetectReentrancySimple, DetectEnvInstruction, DetectUninitializedMemory, DetectUnusedRetVal, DetectDelegatecall, DetectUninitializedStorage, DetectInvalid
2019-07-24 20:14:08,441: [315] m.main:INFO: Beginning analysis
2019-07-24 20:14:08,471: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 20:14:27,897: [372] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 20:14:28,963: [372] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 20:14:50,138: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 20:15:38,541: [1521] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 20:16:40,613: [1524] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 20:16:52,125: [1524] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 20:17:03,426: [1527] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 20:17:04,341: [1521] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 20:18:06,545: [1526] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 20:18:34,245: [1524] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 20:18:35,776: [1526] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 20:21:25,780: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 937301959185249367809022601204043623691212738206, offset 128)
2019-07-24 20:21:28,474: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 937301959185249367809022601204043623691212738206, offset 129)
2019-07-24 20:21:30,879: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 937301959185249367809022601204043623691212738206, offset 130)
2019-07-24 20:21:33,640: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 937301959185249367809022601204043623691212738206, offset 131)
2019-07-24 20:21:35,873: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 937301959185249367809022601204043623691212738206, offset 132)
2019-07-24 20:21:38,474: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 937301959185249367809022601204043623691212738206, offset 133)
2019-07-24 20:21:41,383: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 937301959185249367809022601204043623691212738206, offset 134)
2019-07-24 20:21:46,029: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 937301959185249367809022601204043623691212738206, offset 135)
2019-07-24 20:21:48,277: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 937301959185249367809022601204043623691212738206, offset 136)
2019-07-24 20:21:50,561: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 937301959185249367809022601204043623691212738206, offset 137)
2019-07-24 20:21:53,075: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 937301959185249367809022601204043623691212738206, offset 138)
2019-07-24 20:21:55,046: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 937301959185249367809022601204043623691212738206, offset 139)
2019-07-24 20:21:57,314: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 937301959185249367809022601204043623691212738206, offset 140)
2019-07-24 20:21:59,973: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 937301959185249367809022601204043623691212738206, offset 141)
