2019-07-24 16:40:48,806: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectReentrancyAdvanced, DetectExternalCallAndLeak, DetectDelegatecall, DetectEnvInstruction, DetectUninitializedStorage, DetectIntegerOverflow, DetectUnusedRetVal, DetectUninitializedMemory, DetectSuicidal
2019-07-24 16:40:48,806: [12] m.main:INFO: Beginning analysis
2019-07-24 16:40:48,826: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 16:40:49,124: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 16:40:49,639: [12] m.c.manticore:INFO: Results in /mcore_d96rlxcu
2019-07-24 16:40:50,414: [315] m.main:INFO: Registered plugins: DetectInvalid, DetectDelegatecall, DetectUnusedRetVal, DetectReentrancySimple, DetectExternalCallAndLeak, DetectSuicidal, DetectUninitializedStorage, DetectReentrancyAdvanced, DetectEnvInstruction, DetectIntegerOverflow, DetectUninitializedMemory
2019-07-24 16:40:50,414: [315] m.main:INFO: Beginning analysis
2019-07-24 16:40:50,432: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 16:41:08,995: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 16:41:10,246: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 16:41:33,795: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 16:42:16,896: [1541] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 16:43:07,080: [1543] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 16:43:19,356: [1543] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 16:43:31,991: [1518] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 16:43:37,810: [1545] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 16:44:38,713: [1545] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 16:44:57,885: [1537] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 16:45:05,315: [1545] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 16:48:00,607: [1543] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 16:48:11,519: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 99284097578507494579678358451632424833203633121, offset 128)
2019-07-24 16:48:13,595: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 99284097578507494579678358451632424833203633121, offset 129)
2019-07-24 16:48:16,918: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 99284097578507494579678358451632424833203633121, offset 130)
2019-07-24 16:48:19,876: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 99284097578507494579678358451632424833203633121, offset 131)
2019-07-24 16:48:22,759: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 99284097578507494579678358451632424833203633121, offset 132)
2019-07-24 16:48:24,914: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 99284097578507494579678358451632424833203633121, offset 133)
2019-07-24 16:48:27,518: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 99284097578507494579678358451632424833203633121, offset 134)
2019-07-24 16:48:34,863: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 99284097578507494579678358451632424833203633121, offset 135)
2019-07-24 16:48:36,918: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 99284097578507494579678358451632424833203633121, offset 136)
2019-07-24 16:48:39,219: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 99284097578507494579678358451632424833203633121, offset 137)
2019-07-24 16:48:41,515: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 99284097578507494579678358451632424833203633121, offset 138)
2019-07-24 16:48:44,671: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 99284097578507494579678358451632424833203633121, offset 139)
2019-07-24 16:48:46,891: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 99284097578507494579678358451632424833203633121, offset 140)
2019-07-24 16:48:49,807: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 99284097578507494579678358451632424833203633121, offset 141)
2019-07-24 16:48:53,287: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 99284097578507494579678358451632424833203633121, offset 142)
