2019-07-24 10:42:50,397: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectReentrancyAdvanced, DetectUnusedRetVal, DetectUninitializedStorage, DetectDelegatecall, DetectEnvInstruction, DetectIntegerOverflow, DetectUninitializedMemory, DetectExternalCallAndLeak
2019-07-24 10:42:50,397: [12] m.main:INFO: Beginning analysis
2019-07-24 10:42:50,468: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 10:42:53,165: [12] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 10:42:57,286: [12] m.e.manticore:INFO: 1 alive states, 5 terminated states
2019-07-24 10:42:57,978: [12] m.e.manticore:INFO: Starting symbolic transaction: 1
2019-07-24 10:43:02,574: [12] m.e.manticore:INFO: 1 alive states, 10 terminated states
2019-07-24 10:43:03,701: [1521] m.c.manticore:INFO: Generated testcase No. 0 - RETURN(1 txs)
2019-07-24 10:43:03,735: [1522] m.c.manticore:INFO: Generated testcase No. 1 - RETURN(3 txs)
2019-07-24 10:43:03,771: [1527] m.c.manticore:INFO: Generated testcase No. 4 - REVERT(2 txs)
2019-07-24 10:43:03,811: [1531] m.c.manticore:INFO: Generated testcase No. 5 - REVERT(2 txs)
2019-07-24 10:43:03,821: [1526] m.c.manticore:INFO: Generated testcase No. 2 - REVERT(2 txs)
2019-07-24 10:43:03,842: [1524] m.c.manticore:INFO: Generated testcase No. 3 - REVERT(2 txs)
2019-07-24 10:43:04,047: [1533] m.c.manticore:INFO: Generated testcase No. 6 - REVERT(3 txs)
2019-07-24 10:43:04,052: [1529] m.c.manticore:INFO: Generated testcase No. 7 - RETURN(2 txs)
2019-07-24 10:43:04,056: [1536] m.c.manticore:INFO: Generated testcase No. 8 - REVERT(3 txs)
2019-07-24 10:43:04,106: [1534] m.c.manticore:INFO: Generated testcase No. 9 - REVERT(3 txs)
2019-07-24 10:43:13,861: [1521] m.c.manticore:INFO: Generated testcase No. 10 - REVERT(3 txs)
2019-07-24 10:43:22,005: [12] m.c.manticore:INFO: Results in /mcore_103tcka5
2019-07-24 10:43:23,874: [2148] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectSuicidal, DetectExternalCallAndLeak, DetectReentrancyAdvanced, DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall, DetectIntegerOverflow
2019-07-24 10:43:23,874: [2148] m.main:INFO: Beginning analysis
2019-07-24 10:43:23,885: [2148] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 10:43:25,282: [2148] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 10:43:26,493: [2148] m.e.manticore:INFO: 0 alive states, 2 terminated states
2019-07-24 10:43:26,674: [2148] m.e.manticore:INFO: Starting symbolic transaction: 1
2019-07-24 10:43:26,872: [2684] m.c.manticore:INFO: Generated testcase No. 0 - RETURN(1 txs)
2019-07-24 10:43:26,889: [2685] m.c.manticore:INFO: Generated testcase No. 1 - REVERT(2 txs)
2019-07-24 10:43:27,999: [2148] m.c.manticore:INFO: Results in /mcore_18dr8iny
2019-07-24 10:43:29,161: [2999] m.main:INFO: Registered plugins: DetectUninitializedMemory, DetectReentrancyAdvanced, DetectSuicidal, DetectEnvInstruction, DetectReentrancySimple, DetectInvalid, DetectDelegatecall, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectUnusedRetVal, DetectIntegerOverflow
2019-07-24 10:43:29,162: [2999] m.main:INFO: Beginning analysis
2019-07-24 10:43:29,179: [2999] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 10:43:29,499: [3044] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 10:43:30,004: [2999] m.c.manticore:INFO: Results in /mcore_u9ig9jbg
2019-07-24 10:43:30,995: [3302] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectSuicidal, DetectExternalCallAndLeak, DetectReentrancyAdvanced, DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall, DetectIntegerOverflow
2019-07-24 10:43:30,995: [3302] m.main:INFO: Beginning analysis
2019-07-24 10:43:31,042: [3302] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 10:43:46,578: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 160)
2019-07-24 10:43:46,597: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 161)
2019-07-24 10:43:46,670: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 162)
2019-07-24 10:43:46,690: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 163)
2019-07-24 10:43:46,752: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 164)
2019-07-24 10:43:46,776: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 165)
2019-07-24 10:43:46,795: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 166)
2019-07-24 10:43:46,847: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 167)
2019-07-24 10:43:46,882: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 168)
2019-07-24 10:43:46,954: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 169)
2019-07-24 10:43:46,981: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 170)
2019-07-24 10:43:47,001: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 171)
2019-07-24 10:43:47,065: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 172)
2019-07-24 10:43:47,086: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 173)
2019-07-24 10:43:47,146: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 174)
2019-07-24 10:43:47,180: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 175)
2019-07-24 10:43:47,196: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 176)
2019-07-24 10:43:47,251: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 177)
2019-07-24 10:43:47,279: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 178)
2019-07-24 10:43:47,297: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 179)
2019-07-24 10:43:47,359: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 180)
2019-07-24 10:43:47,380: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 181)
2019-07-24 10:43:47,399: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 182)
2019-07-24 10:43:47,454: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 183)
2019-07-24 10:43:47,480: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 184)
2019-07-24 10:43:47,518: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 185)
2019-07-24 10:43:47,569: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 186)
2019-07-24 10:43:47,589: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 187)
2019-07-24 10:43:47,662: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 188)
2019-07-24 10:43:47,682: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 189)
2019-07-24 10:43:47,701: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 190)
2019-07-24 10:43:47,767: [3350] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 191)
2019-07-24 10:43:53,671: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 192)
2019-07-24 10:43:53,691: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 193)
2019-07-24 10:43:53,744: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 194)
2019-07-24 10:43:53,776: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 195)
2019-07-24 10:43:53,796: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 196)
2019-07-24 10:43:53,867: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 197)
2019-07-24 10:43:53,884: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 198)
2019-07-24 10:43:53,901: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 199)
2019-07-24 10:43:53,967: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 200)
2019-07-24 10:43:53,984: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 201)
2019-07-24 10:43:53,999: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 202)
2019-07-24 10:43:54,067: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 203)
2019-07-24 10:43:54,087: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 204)
2019-07-24 10:43:54,138: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 205)
2019-07-24 10:43:54,176: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 206)
2019-07-24 10:43:54,190: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 207)
2019-07-24 10:43:54,262: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 208)
2019-07-24 10:43:54,285: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 209)
2019-07-24 10:43:54,326: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 210)
2019-07-24 10:43:54,369: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 211)
2019-07-24 10:43:54,386: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 212)
2019-07-24 10:43:54,464: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 213)
2019-07-24 10:43:54,484: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 214)
2019-07-24 10:43:54,501: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 215)
2019-07-24 10:43:54,570: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 216)
2019-07-24 10:43:54,591: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 217)
2019-07-24 10:43:54,666: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 218)
2019-07-24 10:43:54,686: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 219)
2019-07-24 10:43:54,759: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 220)
2019-07-24 10:43:54,780: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 221)
2019-07-24 10:43:54,797: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 222)
2019-07-24 10:43:54,851: [3364] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 223)
2019-07-24 10:44:16,255: [3302] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 10:45:59,306: [5408] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 10:46:23,642: [5398] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 10:47:26,358: [5401] m.e.detectors:WARNING: INVALID instruction
2019-07-24 10:47:58,780: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 128)
2019-07-24 10:47:59,472: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 129)
2019-07-24 10:48:00,185: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 130)
2019-07-24 10:48:00,776: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 131)
2019-07-24 10:48:01,278: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 132)
2019-07-24 10:48:01,858: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 133)
2019-07-24 10:48:02,678: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 134)
2019-07-24 10:48:03,584: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 135)
2019-07-24 10:48:04,478: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 136)
2019-07-24 10:48:05,074: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 137)
2019-07-24 10:48:05,873: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 138)
2019-07-24 10:48:07,384: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 139)
2019-07-24 10:48:07,970: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 140)
2019-07-24 10:48:08,683: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 141)
2019-07-24 10:48:09,179: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 142)
2019-07-24 10:48:09,846: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 143)
2019-07-24 10:48:10,482: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 144)
2019-07-24 10:48:11,171: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 145)
2019-07-24 10:48:11,878: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 146)
2019-07-24 10:48:12,554: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 147)
2019-07-24 10:48:13,078: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 148)
2019-07-24 10:48:13,575: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 149)
2019-07-24 10:48:14,074: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 150)
2019-07-24 10:48:14,569: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 151)
2019-07-24 10:48:16,480: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 152)
2019-07-24 10:48:17,186: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 153)
2019-07-24 10:48:17,846: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 154)
2019-07-24 10:48:18,358: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 155)
2019-07-24 10:48:19,176: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 156)
2019-07-24 10:48:19,768: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 157)
2019-07-24 10:48:20,281: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 158)
2019-07-24 10:48:20,983: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 159)
2019-07-24 10:48:23,276: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 128)
2019-07-24 10:48:23,965: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 129)
2019-07-24 10:48:24,476: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 130)
2019-07-24 10:48:24,986: [5398] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 692724351553790975727584834264961007964710649660, offset 131)
