2019-07-26 14:33:09,781: [12] m.main:INFO: Registered plugins: DetectDelegatecall, DetectReentrancySimple, DetectEnvInstruction, DetectUninitializedStorage, DetectInvalid, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectIntegerOverflow, DetectExternalCallAndLeak, DetectUninitializedMemory, DetectSuicidal
2019-07-26 14:33:09,781: [12] m.main:INFO: Beginning analysis
2019-07-26 14:33:09,793: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 14:33:10,082: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-26 14:33:10,514: [12] m.c.manticore:INFO: Results in /mcore_jkvcn5w8
2019-07-26 14:33:11,478: [315] m.main:INFO: Registered plugins: DetectExternalCallAndLeak, DetectUninitializedMemory, DetectInvalid, DetectSuicidal, DetectReentrancySimple, DetectReentrancyAdvanced, DetectEnvInstruction, DetectDelegatecall, DetectUninitializedStorage, DetectIntegerOverflow, DetectUnusedRetVal
2019-07-26 14:33:11,478: [315] m.main:INFO: Beginning analysis
2019-07-26 14:33:11,488: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 14:33:26,074: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 14:33:27,375: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 14:33:50,793: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-26 14:34:25,225: [1526] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 14:35:05,169: [1529] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 14:35:15,163: [1529] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 14:35:57,045: [1526] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 14:36:17,357: [1526] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 14:36:17,575: [1521] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 14:38:07,374: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 518771554475390512902007981830033283237900980868, offset 128)
2019-07-26 14:38:08,876: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 518771554475390512902007981830033283237900980868, offset 129)
2019-07-26 14:38:10,178: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 518771554475390512902007981830033283237900980868, offset 130)
2019-07-26 14:38:12,022: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 518771554475390512902007981830033283237900980868, offset 131)
2019-07-26 14:38:16,165: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 518771554475390512902007981830033283237900980868, offset 132)
2019-07-26 14:38:17,953: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 518771554475390512902007981830033283237900980868, offset 133)
2019-07-26 14:38:19,169: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 518771554475390512902007981830033283237900980868, offset 134)
2019-07-26 14:38:21,045: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 518771554475390512902007981830033283237900980868, offset 135)
2019-07-26 14:38:22,462: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 518771554475390512902007981830033283237900980868, offset 136)
2019-07-26 14:38:24,229: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 518771554475390512902007981830033283237900980868, offset 137)
2019-07-26 14:38:26,171: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 518771554475390512902007981830033283237900980868, offset 138)
2019-07-26 14:38:28,917: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 518771554475390512902007981830033283237900980868, offset 139)
2019-07-26 14:38:30,822: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 518771554475390512902007981830033283237900980868, offset 140)
