2019-07-24 14:11:26,224: [13] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectSuicidal, DetectUninitializedStorage, DetectIntegerOverflow, DetectEnvInstruction, DetectReentrancyAdvanced, DetectUninitializedMemory, DetectDelegatecall, DetectUnusedRetVal
2019-07-24 14:11:26,224: [13] m.main:INFO: Beginning analysis
2019-07-24 14:11:26,243: [13] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 14:11:26,555: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 14:11:27,053: [13] m.c.manticore:INFO: Results in /mcore_muacvtjm
2019-07-24 14:11:27,844: [316] m.main:INFO: Registered plugins: DetectUninitializedStorage, DetectExternalCallAndLeak, DetectSuicidal, DetectEnvInstruction, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectUnusedRetVal, DetectDelegatecall, DetectIntegerOverflow, DetectReentrancySimple, DetectInvalid
2019-07-24 14:11:27,845: [316] m.main:INFO: Beginning analysis
2019-07-24 14:11:27,892: [316] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 14:11:45,317: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 14:11:46,614: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 14:12:12,049: [316] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 14:12:53,711: [1523] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 14:13:42,156: [1523] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 14:13:51,899: [1523] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 14:14:09,767: [1529] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 14:14:14,599: [1519] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 14:15:04,392: [1520] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 14:15:36,972: [1520] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 14:15:38,659: [1523] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 14:18:22,289: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 289575925374711831482222885820421957047865318771, offset 128)
2019-07-24 14:18:25,195: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 289575925374711831482222885820421957047865318771, offset 129)
2019-07-24 14:18:28,215: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 289575925374711831482222885820421957047865318771, offset 130)
2019-07-24 14:18:30,579: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 289575925374711831482222885820421957047865318771, offset 131)
2019-07-24 14:18:32,175: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 289575925374711831482222885820421957047865318771, offset 132)
2019-07-24 14:18:38,025: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 289575925374711831482222885820421957047865318771, offset 133)
2019-07-24 14:18:41,091: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 289575925374711831482222885820421957047865318771, offset 134)
2019-07-24 14:18:43,375: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 289575925374711831482222885820421957047865318771, offset 135)
2019-07-24 14:18:46,467: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 289575925374711831482222885820421957047865318771, offset 136)
2019-07-24 14:18:49,394: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 289575925374711831482222885820421957047865318771, offset 137)
2019-07-24 14:18:52,792: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 289575925374711831482222885820421957047865318771, offset 138)
2019-07-24 14:18:55,796: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 289575925374711831482222885820421957047865318771, offset 139)
2019-07-24 14:18:59,691: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 289575925374711831482222885820421957047865318771, offset 140)
2019-07-24 14:19:04,161: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 289575925374711831482222885820421957047865318771, offset 141)
2019-07-24 14:19:07,597: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 289575925374711831482222885820421957047865318771, offset 142)
2019-07-24 14:19:13,976: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 289575925374711831482222885820421957047865318771, offset 143)
2019-07-24 14:19:16,600: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 289575925374711831482222885820421957047865318771, offset 144)
2019-07-24 14:19:20,459: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 289575925374711831482222885820421957047865318771, offset 145)
2019-07-24 14:19:22,909: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 289575925374711831482222885820421957047865318771, offset 146)
