2019-07-24 16:44:35,284: [13] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectUninitializedStorage, DetectDelegatecall, DetectEnvInstruction, DetectSuicidal, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectExternalCallAndLeak, DetectIntegerOverflow, DetectReentrancySimple, DetectInvalid
2019-07-24 16:44:35,284: [13] m.main:INFO: Beginning analysis
2019-07-24 16:44:35,298: [13] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 16:44:37,684: [13] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 16:44:40,874: [13] m.e.manticore:INFO: 1 alive states, 5 terminated states
2019-07-24 16:44:41,376: [13] m.e.manticore:INFO: Starting symbolic transaction: 1
2019-07-24 16:44:45,186: [13] m.e.manticore:INFO: 1 alive states, 10 terminated states
2019-07-24 16:44:45,883: [1523] m.c.manticore:INFO: Generated testcase No. 0 - RETURN(3 txs)
2019-07-24 16:44:45,931: [1522] m.c.manticore:INFO: Generated testcase No. 1 - RETURN(1 txs)
2019-07-24 16:44:46,012: [1532] m.c.manticore:INFO: Generated testcase No. 4 - REVERT(2 txs)
2019-07-24 16:44:46,031: [1526] m.c.manticore:INFO: Generated testcase No. 3 - REVERT(2 txs)
2019-07-24 16:44:46,044: [1549] m.c.manticore:INFO: Generated testcase No. 5 - REVERT(2 txs)
2019-07-24 16:44:46,053: [1530] m.c.manticore:INFO: Generated testcase No. 2 - REVERT(2 txs)
2019-07-24 16:44:46,132: [1546] m.c.manticore:INFO: Generated testcase No. 6 - REVERT(3 txs)
2019-07-24 16:44:46,210: [1536] m.c.manticore:INFO: Generated testcase No. 8 - REVERT(3 txs)
2019-07-24 16:44:46,225: [1539] m.c.manticore:INFO: Generated testcase No. 7 - RETURN(2 txs)
2019-07-24 16:44:46,320: [1543] m.c.manticore:INFO: Generated testcase No. 9 - REVERT(3 txs)
2019-07-24 16:44:58,428: [1526] m.c.manticore:INFO: Generated testcase No. 10 - REVERT(3 txs)
2019-07-24 16:45:03,902: [13] m.c.manticore:INFO: Results in /mcore_py2ixm0l
2019-07-24 16:45:05,745: [2149] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectDelegatecall, DetectEnvInstruction, DetectSuicidal, DetectUninitializedStorage, DetectIntegerOverflow, DetectReentrancyAdvanced, DetectUninitializedMemory
2019-07-24 16:45:05,746: [2149] m.main:INFO: Beginning analysis
2019-07-24 16:45:05,761: [2149] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 16:45:06,056: [2193] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 16:45:06,440: [2149] m.c.manticore:INFO: Results in /mcore_hs4tw1og
2019-07-24 16:45:07,145: [2452] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectDelegatecall, DetectIntegerOverflow
2019-07-24 16:45:07,145: [2452] m.main:INFO: Beginning analysis
2019-07-24 16:45:07,162: [2452] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 16:45:43,028: [2452] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 16:47:06,938: [3641] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 16:47:19,422: [3625] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 16:50:13,630: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 314660644260013632517592171815858806835543632807, offset 128)
2019-07-24 16:50:15,863: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 314660644260013632517592171815858806835543632807, offset 129)
2019-07-24 16:50:17,941: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 314660644260013632517592171815858806835543632807, offset 130)
2019-07-24 16:50:19,755: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 314660644260013632517592171815858806835543632807, offset 131)
2019-07-24 16:50:21,910: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 314660644260013632517592171815858806835543632807, offset 132)
2019-07-24 16:50:24,462: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 314660644260013632517592171815858806835543632807, offset 133)
2019-07-24 16:50:26,917: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 314660644260013632517592171815858806835543632807, offset 134)
2019-07-24 16:50:30,638: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 314660644260013632517592171815858806835543632807, offset 135)
2019-07-24 16:50:32,458: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 314660644260013632517592171815858806835543632807, offset 136)
2019-07-24 16:50:34,348: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 314660644260013632517592171815858806835543632807, offset 137)
2019-07-24 16:50:35,958: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 314660644260013632517592171815858806835543632807, offset 138)
2019-07-24 16:50:37,838: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 314660644260013632517592171815858806835543632807, offset 139)
