2019-07-25 02:55:38,986: [13] m.main:INFO: Registered plugins: DetectUninitializedStorage, DetectSuicidal, DetectReentrancySimple, DetectInvalid, DetectEnvInstruction, DetectDelegatecall, DetectUninitializedMemory, DetectUnusedRetVal, DetectExternalCallAndLeak, DetectReentrancyAdvanced, DetectIntegerOverflow
2019-07-25 02:55:38,986: [13] m.main:INFO: Beginning analysis
2019-07-25 02:55:39,008: [13] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 02:55:39,238: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-25 02:55:39,718: [13] m.c.manticore:INFO: Results in /mcore_ft1_1ga0
2019-07-25 02:55:40,532: [316] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectEnvInstruction, DetectReentrancyAdvanced, DetectDelegatecall, DetectUninitializedMemory, DetectExternalCallAndLeak
2019-07-25 02:55:40,532: [316] m.main:INFO: Beginning analysis
2019-07-25 02:55:40,545: [316] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 02:55:56,055: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 02:55:57,131: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 02:56:19,696: [316] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-25 02:57:01,318: [1518] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 02:57:51,780: [1548] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 02:58:03,600: [1548] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 02:58:12,583: [1522] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 02:58:14,096: [1516] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 02:59:14,807: [1547] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 02:59:42,992: [1547] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 02:59:49,363: [1529] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 03:02:31,807: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 643558696247050225950413449033046032581431998954, offset 128)
2019-07-25 03:02:38,612: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 643558696247050225950413449033046032581431998954, offset 129)
2019-07-25 03:02:41,163: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 643558696247050225950413449033046032581431998954, offset 130)
2019-07-25 03:02:43,387: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 643558696247050225950413449033046032581431998954, offset 131)
2019-07-25 03:02:45,812: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 643558696247050225950413449033046032581431998954, offset 132)
2019-07-25 03:02:48,094: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 643558696247050225950413449033046032581431998954, offset 133)
2019-07-25 03:02:50,716: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 643558696247050225950413449033046032581431998954, offset 134)
2019-07-25 03:02:55,159: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 643558696247050225950413449033046032581431998954, offset 135)
2019-07-25 03:02:58,288: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 643558696247050225950413449033046032581431998954, offset 136)
2019-07-25 03:03:01,660: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 643558696247050225950413449033046032581431998954, offset 137)
2019-07-25 03:03:03,563: [1540] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 03:03:05,475: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 643558696247050225950413449033046032581431998954, offset 138)
2019-07-25 03:03:08,577: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 643558696247050225950413449033046032581431998954, offset 139)
2019-07-25 03:03:11,111: [1547] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 643558696247050225950413449033046032581431998954, offset 140)
