2019-07-26 13:06:41,520: [12] m.main:INFO: Registered plugins: DetectReentrancyAdvanced, DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectUninitializedStorage, DetectDelegatecall, DetectSuicidal, DetectEnvInstruction, DetectIntegerOverflow, DetectUninitializedMemory
2019-07-26 13:06:41,520: [12] m.main:INFO: Beginning analysis
2019-07-26 13:06:41,532: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 13:06:44,010: [12] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-26 13:06:47,541: [12] m.e.manticore:INFO: 2 alive states, 4 terminated states
2019-07-26 13:06:48,222: [12] m.e.manticore:INFO: Starting symbolic transaction: 1
2019-07-26 13:06:55,242: [12] m.e.manticore:INFO: 4 alive states, 12 terminated states
2019-07-26 13:06:56,005: [1886] m.c.manticore:INFO: Generated testcase No. 0 - STOP(3 txs)
2019-07-26 13:06:56,104: [1888] m.c.manticore:INFO: Generated testcase No. 1 - STOP(3 txs)
2019-07-26 13:06:56,265: [1906] m.c.manticore:INFO: Generated testcase No. 3 - RETURN(3 txs)
2019-07-26 13:06:56,272: [1895] m.c.manticore:INFO: Generated testcase No. 2 - RETURN(3 txs)
2019-07-26 13:06:56,303: [1902] m.c.manticore:INFO: Generated testcase No. 5 - REVERT(2 txs)
2019-07-26 13:06:56,316: [1907] m.c.manticore:INFO: Generated testcase No. 4 - RETURN(1 txs)
2019-07-26 13:06:56,501: [1908] m.c.manticore:INFO: Generated testcase No. 6 - REVERT(2 txs)
2019-07-26 13:06:56,517: [1913] m.c.manticore:INFO: Generated testcase No. 8 - STOP(2 txs)
2019-07-26 13:06:56,569: [1916] m.c.manticore:INFO: Generated testcase No. 7 - RETURN(2 txs)
2019-07-26 13:06:56,584: [1900] m.c.manticore:INFO: Generated testcase No. 9 - REVERT(2 txs)
2019-07-26 13:07:11,403: [1907] m.c.manticore:INFO: Generated testcase No. 10 - REVERT(3 txs)
2019-07-26 13:07:11,904: [1900] m.c.manticore:INFO: Generated testcase No. 11 - REVERT(3 txs)
2019-07-26 13:07:12,007: [1916] m.c.manticore:INFO: Generated testcase No. 12 - REVERT(3 txs)
2019-07-26 13:07:12,480: [1908] m.c.manticore:INFO: Generated testcase No. 13 - REVERT(3 txs)
2019-07-26 13:07:12,605: [1913] m.c.manticore:INFO: Generated testcase No. 14 - REVERT(3 txs)
2019-07-26 13:07:15,386: [1902] m.c.manticore:INFO: Generated testcase No. 15 - REVERT(3 txs)
2019-07-26 13:07:25,933: [12] m.c.manticore:INFO: Results in /mcore_bc4krgu4
2019-07-26 13:07:27,645: [2675] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectUnusedRetVal, DetectUninitializedStorage, DetectDelegatecall, DetectEnvInstruction, DetectReentrancyAdvanced, DetectUninitializedMemory, DetectExternalCallAndLeak, DetectIntegerOverflow
2019-07-26 13:07:27,646: [2675] m.main:INFO: Beginning analysis
2019-07-26 13:07:27,701: [2675] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 13:07:28,023: [2719] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-26 13:07:28,494: [2675] m.c.manticore:INFO: Results in /mcore_gxgaa_h2
2019-07-26 13:07:29,291: [2978] m.main:INFO: Registered plugins: DetectUninitializedMemory, DetectUnusedRetVal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectDelegatecall, DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectIntegerOverflow
2019-07-26 13:07:29,292: [2978] m.main:INFO: Beginning analysis
2019-07-26 13:07:29,316: [2978] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 13:08:12,335: [2978] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-26 13:09:42,562: [4543] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 13:09:54,570: [4568] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 13:10:33,818: [4543] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 13:11:08,087: [4543] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 13:11:10,299: [4564] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 13:11:39,075: [4564] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 13:13:29,620: [4540] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 13:14:35,279: [4543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 829747404993101602599448941865443566178253319091, offset 128)
2019-07-26 13:14:37,320: [4543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 829747404993101602599448941865443566178253319091, offset 129)
2019-07-26 13:14:39,324: [4543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 829747404993101602599448941865443566178253319091, offset 130)
2019-07-26 13:14:42,964: [4543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 829747404993101602599448941865443566178253319091, offset 131)
2019-07-26 13:14:45,367: [4543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 829747404993101602599448941865443566178253319091, offset 132)
2019-07-26 13:14:48,220: [4543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 829747404993101602599448941865443566178253319091, offset 133)
2019-07-26 13:14:51,403: [4543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 829747404993101602599448941865443566178253319091, offset 134)
2019-07-26 13:14:53,287: [4543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 829747404993101602599448941865443566178253319091, offset 135)
2019-07-26 13:14:55,516: [4543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 829747404993101602599448941865443566178253319091, offset 136)
2019-07-26 13:15:03,269: [4543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 829747404993101602599448941865443566178253319091, offset 137)
2019-07-26 13:15:06,859: [4543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 829747404993101602599448941865443566178253319091, offset 138)
2019-07-26 13:15:09,296: [4543] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 829747404993101602599448941865443566178253319091, offset 139)
