2019-07-26 06:25:55,924: [12] m.main:INFO: Registered plugins: DetectUninitializedMemory, DetectReentrancySimple, DetectDelegatecall, DetectIntegerOverflow, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectInvalid, DetectExternalCallAndLeak, DetectSuicidal, DetectUninitializedStorage, DetectEnvInstruction
2019-07-26 06:25:55,925: [12] m.main:INFO: Beginning analysis
2019-07-26 06:25:55,975: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 06:25:56,240: [58] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-26 06:25:56,813: [12] m.c.manticore:INFO: Results in /mcore_vnx33ie9
2019-07-26 06:25:57,807: [315] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall
2019-07-26 06:25:57,807: [315] m.main:INFO: Beginning analysis
2019-07-26 06:25:57,867: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 06:26:18,257: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 06:26:19,391: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 06:26:43,211: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-26 06:27:31,143: [1522] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 06:28:28,037: [1523] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 06:28:38,853: [1523] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 06:28:47,857: [1517] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 06:28:53,821: [1531] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 06:30:13,486: [1531] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 06:30:33,461: [1525] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 06:30:51,349: [1531] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 06:34:04,170: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 128)
2019-07-26 06:34:12,253: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 129)
2019-07-26 06:34:15,826: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 130)
2019-07-26 06:34:18,765: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 131)
2019-07-26 06:34:21,725: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 132)
2019-07-26 06:34:24,925: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 133)
2019-07-26 06:34:27,769: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 134)
2019-07-26 06:34:30,781: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 135)
2019-07-26 06:34:34,113: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 136)
2019-07-26 06:34:37,146: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 137)
2019-07-26 06:34:39,381: [1520] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 06:34:39,442: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 138)
2019-07-26 06:34:42,713: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 139)
2019-07-26 06:34:50,945: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 140)
2019-07-26 06:34:54,129: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 141)
2019-07-26 06:34:57,543: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 142)
2019-07-26 06:35:00,826: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 143)
2019-07-26 06:35:02,441: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 144)
2019-07-26 06:35:05,646: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 145)
2019-07-26 06:35:09,078: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 146)
2019-07-26 06:35:11,786: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 147)
2019-07-26 06:35:14,774: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 148)
2019-07-26 06:35:18,055: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 149)
2019-07-26 06:35:21,727: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 150)
2019-07-26 06:35:24,486: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 151)
2019-07-26 06:35:31,966: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 152)
2019-07-26 06:35:35,061: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 153)
2019-07-26 06:35:38,139: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 154)
2019-07-26 06:35:41,169: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 155)
2019-07-26 06:35:41,525: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 128)
2019-07-26 06:35:44,273: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 156)
2019-07-26 06:35:46,379: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 157)
2019-07-26 06:35:49,577: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 129)
2019-07-26 06:35:51,273: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 158)
2019-07-26 06:35:53,850: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 130)
2019-07-26 06:35:54,641: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 159)
2019-07-26 06:35:57,125: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 131)
2019-07-26 06:36:00,150: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 132)
2019-07-26 06:36:03,837: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 133)
2019-07-26 06:36:06,246: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 128)
2019-07-26 06:36:07,357: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 134)
2019-07-26 06:36:09,282: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 129)
2019-07-26 06:36:10,065: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 135)
2019-07-26 06:36:12,673: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 130)
2019-07-26 06:36:12,737: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 136)
2019-07-26 06:36:15,121: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 131)
2019-07-26 06:36:16,057: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 137)
2019-07-26 06:36:18,841: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 132)
2019-07-26 06:36:20,665: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 138)
2019-07-26 06:36:23,353: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 133)
2019-07-26 06:36:24,649: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 139)
2019-07-26 06:36:27,225: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 134)
2019-07-26 06:36:31,382: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 135)
2019-07-26 06:36:35,233: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 140)
2019-07-26 06:36:38,569: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 141)
2019-07-26 06:36:42,137: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 142)
2019-07-26 06:36:44,113: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 136)
2019-07-26 06:36:45,849: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 143)
2019-07-26 06:36:48,225: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 137)
2019-07-26 06:36:50,349: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 144)
2019-07-26 06:36:52,633: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 138)
2019-07-26 06:36:54,421: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 145)
2019-07-26 06:36:57,521: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 139)
2019-07-26 06:36:59,262: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 146)
2019-07-26 06:37:01,245: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1145875311137195672653272262961351701177000933589, offset 140)
