2019-07-25 15:58:30,062: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall, DetectIntegerOverflow
2019-07-25 15:58:30,063: [12] m.main:INFO: Beginning analysis
2019-07-25 15:58:30,076: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 15:58:30,273: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-25 15:58:30,690: [12] m.c.manticore:INFO: Results in /mcore_i_3v8f5c
2019-07-25 15:58:31,678: [315] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectReentrancyAdvanced, DetectSuicidal, DetectEnvInstruction, DetectIntegerOverflow, DetectDelegatecall, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectUnusedRetVal, DetectUninitializedMemory
2019-07-25 15:58:31,678: [315] m.main:INFO: Beginning analysis
2019-07-25 15:58:31,693: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 15:59:07,155: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-25 16:00:13,757: [1514] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 16:00:40,682: [1502] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 16:01:33,362: [1507] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 16:01:39,073: [1518] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 16:02:35,791: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1383698877786167543882622314946155985178285190407, offset 128)
2019-07-25 16:02:37,187: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1383698877786167543882622314946155985178285190407, offset 129)
2019-07-25 16:02:38,087: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1383698877786167543882622314946155985178285190407, offset 130)
2019-07-25 16:02:39,300: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1383698877786167543882622314946155985178285190407, offset 131)
2019-07-25 16:02:40,388: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1383698877786167543882622314946155985178285190407, offset 132)
2019-07-25 16:02:41,429: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1383698877786167543882622314946155985178285190407, offset 133)
2019-07-25 16:02:42,388: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1383698877786167543882622314946155985178285190407, offset 134)
2019-07-25 16:02:43,617: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1383698877786167543882622314946155985178285190407, offset 135)
2019-07-25 16:02:44,696: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1383698877786167543882622314946155985178285190407, offset 136)
2019-07-25 16:02:46,887: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1383698877786167543882622314946155985178285190407, offset 137)
2019-07-25 16:02:47,865: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1383698877786167543882622314946155985178285190407, offset 138)
2019-07-25 16:02:48,992: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1383698877786167543882622314946155985178285190407, offset 139)
2019-07-25 16:02:50,179: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1383698877786167543882622314946155985178285190407, offset 140)
2019-07-25 16:02:51,181: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1383698877786167543882622314946155985178285190407, offset 141)
2019-07-25 16:02:51,841: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1383698877786167543882622314946155985178285190407, offset 142)
2019-07-25 16:02:53,353: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1383698877786167543882622314946155985178285190407, offset 143)
2019-07-25 16:02:54,481: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1383698877786167543882622314946155985178285190407, offset 144)
2019-07-25 16:02:55,777: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1383698877786167543882622314946155985178285190407, offset 145)
