2019-07-26 10:14:24,824: [12] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectSuicidal, DetectUninitializedStorage, DetectIntegerOverflow, DetectEnvInstruction, DetectReentrancyAdvanced, DetectDelegatecall, DetectUninitializedMemory
2019-07-26 10:14:24,824: [12] m.main:INFO: Beginning analysis
2019-07-26 10:14:24,837: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 10:14:25,132: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-26 10:14:25,645: [12] m.c.manticore:INFO: Results in /mcore_ojo4olkl
2019-07-26 10:14:26,428: [315] m.main:INFO: Registered plugins: DetectDelegatecall, DetectReentrancyAdvanced, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectUninitializedMemory
2019-07-26 10:14:26,428: [315] m.main:INFO: Beginning analysis
2019-07-26 10:14:26,439: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 10:14:42,614: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 10:14:43,539: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 10:15:02,639: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-26 10:15:38,870: [1525] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 10:16:34,387: [1523] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 10:16:44,772: [1523] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 10:16:50,979: [1522] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 10:16:57,771: [1527] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 10:17:52,287: [1517] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 10:18:17,903: [1517] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 10:18:19,795: [1515] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 10:20:56,206: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 876030680812519139248928684088440612916464194793, offset 128)
2019-07-26 10:20:59,479: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 876030680812519139248928684088440612916464194793, offset 129)
2019-07-26 10:21:06,459: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 876030680812519139248928684088440612916464194793, offset 130)
2019-07-26 10:21:09,184: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 876030680812519139248928684088440612916464194793, offset 131)
2019-07-26 10:21:11,871: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 876030680812519139248928684088440612916464194793, offset 132)
2019-07-26 10:21:13,867: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 876030680812519139248928684088440612916464194793, offset 133)
2019-07-26 10:21:16,203: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 876030680812519139248928684088440612916464194793, offset 134)
2019-07-26 10:21:18,560: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 876030680812519139248928684088440612916464194793, offset 135)
2019-07-26 10:21:22,406: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 876030680812519139248928684088440612916464194793, offset 136)
2019-07-26 10:21:25,011: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 876030680812519139248928684088440612916464194793, offset 137)
2019-07-26 10:21:27,259: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 876030680812519139248928684088440612916464194793, offset 138)
2019-07-26 10:21:30,303: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 876030680812519139248928684088440612916464194793, offset 139)
2019-07-26 10:21:32,707: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 876030680812519139248928684088440612916464194793, offset 140)
2019-07-26 10:21:34,807: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 876030680812519139248928684088440612916464194793, offset 141)
