2019-07-26 12:33:05,699: [12] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectUninitializedStorage, DetectInvalid, DetectExternalCallAndLeak, DetectEnvInstruction, DetectDelegatecall, DetectUninitializedMemory, DetectSuicidal, DetectReentrancyAdvanced, DetectReentrancySimple, DetectIntegerOverflow
2019-07-26 12:33:05,699: [12] m.main:INFO: Beginning analysis
2019-07-26 12:33:05,767: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 12:33:06,083: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-26 12:33:06,660: [12] m.c.manticore:INFO: Results in /mcore_wwvmbn0l
2019-07-26 12:33:07,676: [315] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectDelegatecall, DetectUninitializedStorage, DetectSuicidal, DetectEnvInstruction, DetectReentrancyAdvanced, DetectUninitializedMemory, DetectExternalCallAndLeak, DetectIntegerOverflow
2019-07-26 12:33:07,676: [315] m.main:INFO: Beginning analysis
2019-07-26 12:33:07,689: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 12:33:26,071: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 12:33:27,381: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 12:33:44,867: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-26 12:34:29,570: [1534] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 12:35:24,827: [1530] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 12:35:36,234: [1530] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 12:35:48,766: [1527] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 12:35:50,152: [1534] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 12:36:44,358: [1543] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 12:37:11,730: [1543] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 12:37:15,126: [1539] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 12:39:51,754: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 128)
2019-07-26 12:39:54,930: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 129)
2019-07-26 12:39:57,666: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 130)
2019-07-26 12:39:59,854: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 131)
2019-07-26 12:40:02,526: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 132)
2019-07-26 12:40:10,062: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 133)
2019-07-26 12:40:12,602: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 134)
2019-07-26 12:40:14,646: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 135)
2019-07-26 12:40:16,958: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 136)
2019-07-26 12:40:19,458: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 137)
2019-07-26 12:40:22,050: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 138)
2019-07-26 12:40:23,614: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 139)
2019-07-26 12:40:26,502: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 140)
2019-07-26 12:40:29,346: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 141)
2019-07-26 12:40:31,918: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 142)
2019-07-26 12:40:35,634: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 143)
2019-07-26 12:40:38,330: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 144)
2019-07-26 12:40:41,126: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 145)
2019-07-26 12:40:44,558: [1530] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 12:40:47,626: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 146)
2019-07-26 12:40:50,150: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 147)
2019-07-26 12:40:52,426: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 148)
2019-07-26 12:40:55,022: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 149)
2019-07-26 12:40:57,314: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 150)
2019-07-26 12:40:59,430: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 151)
2019-07-26 12:41:01,754: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 152)
2019-07-26 12:41:05,015: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 153)
2019-07-26 12:41:07,618: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 154)
2019-07-26 12:41:09,950: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 155)
2019-07-26 12:41:12,224: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 156)
2019-07-26 12:41:14,438: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 157)
2019-07-26 12:41:16,442: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 158)
2019-07-26 12:41:18,850: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 454342295632475138682268187057404427721737437074, offset 159)
