2019-07-23 05:16:58,041: [12] m.main:INFO: Registered plugins: DetectUninitializedMemory, DetectReentrancyAdvanced, DetectDelegatecall, DetectExternalCallAndLeak, DetectSuicidal, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectEnvInstruction
2019-07-23 05:16:58,043: [12] m.main:INFO: Beginning analysis
2019-07-23 05:16:58,066: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 05:16:58,276: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-23 05:16:58,691: [12] m.c.manticore:INFO: Results in /mcore_59hzh2zn
2019-07-23 05:16:59,568: [315] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectDelegatecall, DetectExternalCallAndLeak, DetectUninitializedMemory, DetectIntegerOverflow, DetectEnvInstruction, DetectReentrancyAdvanced, DetectUnusedRetVal, DetectUninitializedStorage, DetectSuicidal
2019-07-23 05:16:59,569: [315] m.main:INFO: Beginning analysis
2019-07-23 05:16:59,580: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 05:17:17,169: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 05:17:18,230: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 05:17:40,593: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-23 05:18:26,257: [1563] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 05:19:23,844: [1563] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 05:19:37,058: [1563] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 05:19:46,764: [1577] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 05:19:46,926: [1579] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 05:20:50,606: [1575] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 05:21:21,566: [1575] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 05:21:28,750: [1578] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 05:23:37,131: [1578] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 195586190391933888770631391887960673159907891010, offset 128)
2019-07-23 05:23:42,563: [1578] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 195586190391933888770631391887960673159907891010, offset 129)
2019-07-23 05:23:44,546: [1578] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 195586190391933888770631391887960673159907891010, offset 130)
2019-07-23 05:23:46,661: [1578] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 195586190391933888770631391887960673159907891010, offset 131)
2019-07-23 05:23:48,856: [1578] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 195586190391933888770631391887960673159907891010, offset 132)
2019-07-23 05:23:50,422: [1578] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 195586190391933888770631391887960673159907891010, offset 133)
2019-07-23 05:23:52,606: [1578] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 195586190391933888770631391887960673159907891010, offset 134)
2019-07-23 05:23:54,950: [1578] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 195586190391933888770631391887960673159907891010, offset 135)
2019-07-23 05:23:57,438: [1578] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 195586190391933888770631391887960673159907891010, offset 136)
2019-07-23 05:24:00,361: [1578] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 195586190391933888770631391887960673159907891010, offset 137)
2019-07-23 05:24:02,158: [1578] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 195586190391933888770631391887960673159907891010, offset 138)
2019-07-23 05:24:04,112: [1578] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 195586190391933888770631391887960673159907891010, offset 139)
2019-07-23 05:24:06,467: [1578] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 195586190391933888770631391887960673159907891010, offset 140)
2019-07-23 05:24:11,334: [1578] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 195586190391933888770631391887960673159907891010, offset 141)
