2019-07-26 04:35:24,607: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectSuicidal, DetectUninitializedStorage, DetectIntegerOverflow, DetectEnvInstruction, DetectDelegatecall, DetectReentrancyAdvanced, DetectUninitializedMemory, DetectUnusedRetVal
2019-07-26 04:35:24,608: [12] m.main:INFO: Beginning analysis
2019-07-26 04:35:24,630: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 04:35:24,916: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-26 04:35:25,348: [12] m.c.manticore:INFO: Results in /mcore_vjv9ww5v
2019-07-26 04:35:26,087: [315] m.main:INFO: Registered plugins: DetectExternalCallAndLeak, DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectReentrancyAdvanced, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectDelegatecall, DetectEnvInstruction, DetectUninitializedMemory
2019-07-26 04:35:26,087: [315] m.main:INFO: Beginning analysis
2019-07-26 04:35:26,118: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 04:35:41,714: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 04:35:42,426: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 04:36:03,442: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-26 04:36:41,903: [1535] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 04:37:33,883: [1527] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 04:37:43,003: [1527] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 04:37:54,480: [1515] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 04:38:00,663: [1535] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 04:38:55,059: [1541] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 04:39:22,504: [1519] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 04:39:22,515: [1541] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 04:42:05,468: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 946683004653501506873423702690107351032187673967, offset 128)
2019-07-26 04:42:07,899: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 946683004653501506873423702690107351032187673967, offset 129)
2019-07-26 04:42:10,476: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 946683004653501506873423702690107351032187673967, offset 130)
2019-07-26 04:42:12,812: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 946683004653501506873423702690107351032187673967, offset 131)
2019-07-26 04:42:16,699: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 946683004653501506873423702690107351032187673967, offset 132)
2019-07-26 04:42:19,883: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 946683004653501506873423702690107351032187673967, offset 133)
2019-07-26 04:42:23,375: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 946683004653501506873423702690107351032187673967, offset 134)
2019-07-26 04:42:25,987: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 946683004653501506873423702690107351032187673967, offset 135)
2019-07-26 04:42:29,691: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 946683004653501506873423702690107351032187673967, offset 136)
2019-07-26 04:42:32,483: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 946683004653501506873423702690107351032187673967, offset 137)
2019-07-26 04:42:35,159: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 946683004653501506873423702690107351032187673967, offset 138)
2019-07-26 04:42:37,517: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 946683004653501506873423702690107351032187673967, offset 139)
2019-07-26 04:42:40,564: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 946683004653501506873423702690107351032187673967, offset 140)
2019-07-26 04:42:48,016: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 946683004653501506873423702690107351032187673967, offset 141)
