2019-08-03 22:12:10,584: [12] m.main:INFO: Registered plugins: DetectReentrancyAdvanced, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall, DetectIntegerOverflow
2019-08-03 22:12:10,585: [12] m.main:INFO: Beginning analysis
2019-08-03 22:12:10,622: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-08-03 22:12:23,129: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1007165299113280212493367617795383844549378174884, offset 160)
2019-08-03 22:12:23,144: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1007165299113280212493367617795383844549378174884, offset 161)
2019-08-03 22:12:23,160: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1007165299113280212493367617795383844549378174884, offset 162)
2019-08-03 22:12:23,215: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1007165299113280212493367617795383844549378174884, offset 163)
2019-08-03 22:12:23,234: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1007165299113280212493367617795383844549378174884, offset 164)
2019-08-03 22:12:23,249: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1007165299113280212493367617795383844549378174884, offset 165)
2019-08-03 22:12:23,260: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1007165299113280212493367617795383844549378174884, offset 166)
2019-08-03 22:12:23,271: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1007165299113280212493367617795383844549378174884, offset 167)
2019-08-03 22:12:23,295: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1007165299113280212493367617795383844549378174884, offset 168)
2019-08-03 22:12:23,338: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1007165299113280212493367617795383844549378174884, offset 169)
2019-08-03 22:12:23,352: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1007165299113280212493367617795383844549378174884, offset 170)
2019-08-03 22:12:23,364: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1007165299113280212493367617795383844549378174884, offset 171)
2019-08-03 22:12:23,398: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1007165299113280212493367617795383844549378174884, offset 172)
2019-08-03 22:12:23,436: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1007165299113280212493367617795383844549378174884, offset 173)
2019-08-03 22:12:23,448: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1007165299113280212493367617795383844549378174884, offset 174)
2019-08-03 22:12:23,460: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1007165299113280212493367617795383844549378174884, offset 175)
2019-08-03 22:12:23,471: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1007165299113280212493367617795383844549378174884, offset 176)
2019-08-03 22:12:23,520: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1007165299113280212493367617795383844549378174884, offset 177)
