2019-07-23 01:07:05,374: [12] m.main:INFO: Registered plugins: DetectDelegatecall, DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectSuicidal, DetectUninitializedStorage, DetectEnvInstruction, DetectReentrancyAdvanced, DetectUninitializedMemory, DetectIntegerOverflow
2019-07-23 01:07:05,375: [12] m.main:INFO: Beginning analysis
2019-07-23 01:07:05,386: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 01:07:05,678: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-23 01:07:06,183: [12] m.c.manticore:INFO: Results in /mcore_e04r_336
2019-07-23 01:07:06,894: [315] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectDelegatecall
2019-07-23 01:07:06,894: [315] m.main:INFO: Beginning analysis
2019-07-23 01:07:06,967: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 01:07:23,190: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 01:07:24,452: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 01:07:49,599: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-23 01:08:27,366: [1522] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 01:09:08,423: [1527] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 01:09:21,262: [1527] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 01:09:29,566: [1518] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 01:09:32,154: [1520] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 01:10:20,310: [1526] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 01:10:40,446: [1526] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 01:10:43,018: [1523] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 01:13:01,374: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 128)
2019-07-23 01:13:04,054: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 129)
2019-07-23 01:13:07,406: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 130)
2019-07-23 01:13:09,726: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 131)
2019-07-23 01:13:15,850: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 132)
2019-07-23 01:13:19,437: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 133)
2019-07-23 01:13:21,706: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 134)
2019-07-23 01:13:24,058: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 135)
2019-07-23 01:13:27,426: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 136)
2019-07-23 01:13:30,167: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 137)
2019-07-23 01:13:32,554: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 138)
2019-07-23 01:13:34,974: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 139)
2019-07-23 01:13:37,330: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 140)
2019-07-23 01:13:38,466: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 141)
2019-07-23 01:13:40,450: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 142)
2019-07-23 01:13:43,528: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 143)
2019-07-23 01:13:45,968: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 144)
2019-07-23 01:13:49,470: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 145)
2019-07-23 01:13:55,918: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 146)
2019-07-23 01:13:58,314: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 147)
2019-07-23 01:14:00,538: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 148)
2019-07-23 01:14:02,766: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 149)
2019-07-23 01:14:05,434: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 150)
2019-07-23 01:14:08,010: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 151)
2019-07-23 01:14:10,379: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 152)
2019-07-23 01:14:12,718: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 153)
2019-07-23 01:14:15,679: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 154)
2019-07-23 01:14:17,976: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 155)
2019-07-23 01:14:19,846: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 156)
2019-07-23 01:14:22,174: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 157)
2019-07-23 01:14:23,271: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 128)
2019-07-23 01:14:24,826: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 158)
2019-07-23 01:14:24,976: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 129)
2019-07-23 01:14:27,171: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 159)
2019-07-23 01:14:32,022: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 130)
2019-07-23 01:14:34,238: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 131)
2019-07-23 01:14:34,778: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 128)
2019-07-23 01:14:36,970: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 129)
2019-07-23 01:14:36,978: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 132)
2019-07-23 01:14:39,542: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 133)
2019-07-23 01:14:42,470: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 134)
2019-07-23 01:14:44,738: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 130)
2019-07-23 01:14:46,614: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 135)
2019-07-23 01:14:48,950: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 131)
2019-07-23 01:14:49,610: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 136)
2019-07-23 01:14:52,214: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 137)
2019-07-23 01:14:52,559: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 132)
2019-07-23 01:14:54,723: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 133)
2019-07-23 01:14:55,270: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 138)
2019-07-23 01:14:57,923: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 134)
2019-07-23 01:14:58,134: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 139)
2019-07-23 01:15:00,134: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 140)
2019-07-23 01:15:01,470: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 135)
2019-07-23 01:15:03,154: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 141)
2019-07-23 01:15:04,973: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 136)
2019-07-23 01:15:06,034: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 142)
2019-07-23 01:15:07,914: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 137)
2019-07-23 01:15:10,474: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 138)
2019-07-23 01:15:14,542: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 139)
2019-07-23 01:15:15,134: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 143)
2019-07-23 01:15:17,370: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 140)
2019-07-23 01:15:19,370: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 144)
2019-07-23 01:15:20,258: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 141)
2019-07-23 01:15:21,970: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 145)
2019-07-23 01:15:23,470: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 142)
2019-07-23 01:15:24,970: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 146)
2019-07-23 01:15:25,446: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 143)
2019-07-23 01:15:27,514: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 147)
2019-07-23 01:15:28,066: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 144)
2019-07-23 01:15:30,362: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 148)
2019-07-23 01:15:31,154: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 151959914265286764637711763156837227872304438501, offset 145)
