2019-07-25 15:58:04,281: [12] m.main:INFO: Registered plugins: DetectUninitializedStorage, DetectIntegerOverflow, DetectInvalid, DetectSuicidal, DetectReentrancySimple, DetectExternalCallAndLeak, DetectEnvInstruction, DetectUninitializedMemory, DetectUnusedRetVal, DetectDelegatecall, DetectReentrancyAdvanced
2019-07-25 15:58:04,281: [12] m.main:INFO: Beginning analysis
2019-07-25 15:58:04,296: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 15:58:04,588: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-25 15:58:05,084: [12] m.c.manticore:INFO: Results in /mcore_q6i9fzg9
2019-07-25 15:58:05,824: [315] m.main:INFO: Registered plugins: DetectUninitializedStorage, DetectUnusedRetVal, DetectIntegerOverflow, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectEnvInstruction, DetectSuicidal, DetectDelegatecall, DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak
2019-07-25 15:58:05,825: [315] m.main:INFO: Beginning analysis
2019-07-25 15:58:05,871: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 15:58:24,376: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 15:58:25,388: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 15:58:46,121: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-25 15:59:34,472: [1532] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 16:00:35,258: [1542] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 16:00:46,079: [1542] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 16:00:54,237: [1515] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 16:01:01,841: [1538] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 16:02:03,234: [1544] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 16:02:36,838: [1546] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 16:02:38,753: [1544] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 16:05:17,074: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 59491859520448660344167617140342534491766950332, offset 128)
2019-07-25 16:05:20,933: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 59491859520448660344167617140342534491766950332, offset 129)
2019-07-25 16:05:25,213: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 59491859520448660344167617140342534491766950332, offset 130)
2019-07-25 16:05:28,721: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 59491859520448660344167617140342534491766950332, offset 131)
2019-07-25 16:05:31,921: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 59491859520448660344167617140342534491766950332, offset 132)
2019-07-25 16:05:41,413: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 59491859520448660344167617140342534491766950332, offset 133)
2019-07-25 16:05:44,217: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 59491859520448660344167617140342534491766950332, offset 134)
2019-07-25 16:05:48,121: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 59491859520448660344167617140342534491766950332, offset 135)
2019-07-25 16:05:51,717: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 59491859520448660344167617140342534491766950332, offset 136)
2019-07-25 16:05:54,477: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 59491859520448660344167617140342534491766950332, offset 137)
2019-07-25 16:05:59,654: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 59491859520448660344167617140342534491766950332, offset 138)
2019-07-25 16:06:03,277: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 59491859520448660344167617140342534491766950332, offset 139)
2019-07-25 16:06:06,321: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 59491859520448660344167617140342534491766950332, offset 140)
2019-07-25 16:06:08,654: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 59491859520448660344167617140342534491766950332, offset 141)
