2019-07-25 12:14:15,616: [12] m.main:INFO: Registered plugins: DetectUninitializedStorage, DetectInvalid, DetectDelegatecall, DetectUnusedRetVal, DetectSuicidal, DetectUninitializedMemory, DetectIntegerOverflow, DetectExternalCallAndLeak, DetectEnvInstruction, DetectReentrancySimple, DetectReentrancyAdvanced
2019-07-25 12:14:15,617: [12] m.main:INFO: Beginning analysis
2019-07-25 12:14:15,672: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 12:14:15,976: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-25 12:14:16,570: [12] m.c.manticore:INFO: Results in /mcore_ed8_6qjl
2019-07-25 12:14:17,400: [315] m.main:INFO: Registered plugins: DetectExternalCallAndLeak, DetectReentrancySimple, DetectIntegerOverflow, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectInvalid, DetectSuicidal, DetectUninitializedStorage, DetectDelegatecall, DetectEnvInstruction, DetectUninitializedMemory
2019-07-25 12:14:17,400: [315] m.main:INFO: Beginning analysis
2019-07-25 12:14:17,473: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 12:14:34,767: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 12:14:35,977: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 12:15:00,323: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-25 12:15:41,782: [1532] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 12:16:28,483: [1516] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 12:16:39,323: [1516] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 12:16:50,006: [1534] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 12:16:57,043: [1518] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 12:17:53,074: [1531] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 12:18:24,722: [1531] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 12:18:25,118: [1535] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 12:20:35,466: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1303903545763390953786146503005047209870173855180, offset 128)
2019-07-25 12:20:41,145: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1303903545763390953786146503005047209870173855180, offset 129)
2019-07-25 12:20:43,274: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1303903545763390953786146503005047209870173855180, offset 130)
2019-07-25 12:20:45,874: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1303903545763390953786146503005047209870173855180, offset 131)
2019-07-25 12:20:48,118: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1303903545763390953786146503005047209870173855180, offset 132)
2019-07-25 12:20:50,440: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1303903545763390953786146503005047209870173855180, offset 133)
2019-07-25 12:20:52,542: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1303903545763390953786146503005047209870173855180, offset 134)
2019-07-25 12:20:54,972: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1303903545763390953786146503005047209870173855180, offset 135)
2019-07-25 12:20:56,545: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1303903545763390953786146503005047209870173855180, offset 136)
2019-07-25 12:20:59,110: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1303903545763390953786146503005047209870173855180, offset 137)
2019-07-25 12:21:01,526: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1303903545763390953786146503005047209870173855180, offset 138)
2019-07-25 12:21:03,838: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1303903545763390953786146503005047209870173855180, offset 139)
2019-07-25 12:21:10,175: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1303903545763390953786146503005047209870173855180, offset 140)
2019-07-25 12:21:12,158: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1303903545763390953786146503005047209870173855180, offset 141)
