2019-07-23 10:24:09,291: [13] m.main:INFO: Registered plugins: DetectIntegerOverflow, DetectSuicidal, DetectDelegatecall, DetectReentrancySimple, DetectReentrancyAdvanced, DetectExternalCallAndLeak, DetectUnusedRetVal, DetectInvalid, DetectUninitializedMemory, DetectUninitializedStorage, DetectEnvInstruction
2019-07-23 10:24:09,291: [13] m.main:INFO: Beginning analysis
2019-07-23 10:24:09,337: [13] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 10:24:09,480: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-23 10:24:09,981: [13] m.c.manticore:INFO: Results in /mcore_gd2ajiuu
2019-07-23 10:24:10,697: [316] m.main:INFO: Registered plugins: DetectEnvInstruction, DetectIntegerOverflow, DetectReentrancySimple, DetectInvalid, DetectDelegatecall, DetectUnusedRetVal, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectReentrancyAdvanced, DetectSuicidal, DetectUninitializedMemory
2019-07-23 10:24:10,697: [316] m.main:INFO: Beginning analysis
2019-07-23 10:24:10,742: [316] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 10:24:26,767: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 10:24:27,930: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 10:24:49,640: [316] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-23 10:25:26,414: [1524] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 10:26:15,624: [1522] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 10:26:26,738: [1522] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 10:26:35,522: [1529] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 10:26:42,031: [1519] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 10:27:29,960: [1516] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 10:27:57,614: [1516] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 10:27:59,834: [1531] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 10:30:21,442: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 691081762659179036277193575997429315663441074849, offset 128)
2019-07-23 10:30:24,128: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 691081762659179036277193575997429315663441074849, offset 129)
2019-07-23 10:30:26,042: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 691081762659179036277193575997429315663441074849, offset 130)
2019-07-23 10:30:28,706: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 691081762659179036277193575997429315663441074849, offset 131)
2019-07-23 10:30:31,866: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 691081762659179036277193575997429315663441074849, offset 132)
2019-07-23 10:30:34,658: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 691081762659179036277193575997429315663441074849, offset 133)
2019-07-23 10:30:37,226: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 691081762659179036277193575997429315663441074849, offset 134)
2019-07-23 10:30:39,874: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 691081762659179036277193575997429315663441074849, offset 135)
2019-07-23 10:30:43,238: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 691081762659179036277193575997429315663441074849, offset 136)
2019-07-23 10:30:45,254: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 691081762659179036277193575997429315663441074849, offset 137)
2019-07-23 10:30:47,962: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 691081762659179036277193575997429315663441074849, offset 138)
2019-07-23 10:30:54,647: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 691081762659179036277193575997429315663441074849, offset 139)
2019-07-23 10:30:57,312: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 691081762659179036277193575997429315663441074849, offset 140)
2019-07-23 10:30:59,207: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 691081762659179036277193575997429315663441074849, offset 141)
