2019-07-25 01:21:57,450: [12] m.main:INFO: Registered plugins: DetectDelegatecall, DetectUninitializedMemory, DetectIntegerOverflow, DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectEnvInstruction, DetectExternalCallAndLeak, DetectSuicidal, DetectUninitializedStorage, DetectReentrancyAdvanced
2019-07-25 01:21:57,451: [12] m.main:INFO: Beginning analysis
2019-07-25 01:21:57,522: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 01:22:28,525: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 160)
2019-07-25 01:22:28,548: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 161)
2019-07-25 01:22:28,612: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 162)
2019-07-25 01:22:28,642: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 163)
2019-07-25 01:22:28,713: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 164)
2019-07-25 01:22:28,741: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 165)
2019-07-25 01:22:28,808: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 166)
2019-07-25 01:22:28,844: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 167)
2019-07-25 01:22:28,905: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 168)
2019-07-25 01:22:28,941: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 169)
2019-07-25 01:22:29,018: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 170)
2019-07-25 01:22:29,046: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 171)
2019-07-25 01:22:29,096: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 172)
2019-07-25 01:22:29,129: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 173)
2019-07-25 01:22:29,187: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 174)
2019-07-25 01:22:29,227: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 175)
2019-07-25 01:22:29,259: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 176)
2019-07-25 01:22:29,320: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 177)
2019-07-25 01:22:29,347: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 178)
2019-07-25 01:22:29,418: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 179)
2019-07-25 01:22:29,441: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 180)
2019-07-25 01:22:29,494: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 181)
2019-07-25 01:22:29,539: [60] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 193659146738721768920248527073190933874398626600, offset 182)
