/unique_chucks/12/0xc03dbb04e6e726d88e29cb161f342b2846c4b80c.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_ARRAY_LENGTH_MANIPULATION
patternId: 872bdd
severity: 1
line: 584
column: 8
content: self.length--

ruleId: SOLIDITY_DIV_MUL
patternId: 09hhh1
severity: 2
line: 183
column: 19
content: _price.mul(200).div(100).mul(fee100)

ruleId: SOLIDITY_DIV_MUL
patternId: 09hhh1
severity: 2
line: 185
column: 19
content: _price.mul(140).div(100).mul(fee100)

ruleId: SOLIDITY_DIV_MUL
patternId: 09hhh1
severity: 2
line: 187
column: 19
content: _price.mul(125).div(100).mul(fee100)

ruleId: SOLIDITY_DIV_MUL
patternId: 09hhh1
severity: 2
line: 189
column: 19
content: _price.mul(120).div(100).mul(fee100)

ruleId: SOLIDITY_DIV_MUL
patternId: 09hhh1
severity: 2
line: 191
column: 19
content: _price.mul(119).div(100).mul(fee100)

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 146
column: 8
content: for(uint256i=0;i<_itemIds.length;i++){addItem(_itemIds[i],_prices[i],_owner);}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 243
column: 8
content: for(uint256i=0;i<players[_playerId].ownedItems.length;i++){value+=items[players[_playerId].ownedItems[i]].price;}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 276
column: 8
content: for(uinti=0;i<playerHistoryMaxSize;i++){_itemIds[i]=players[_playerId].txHistory[offset].itemId;_prices[i]=players[_playerId].txHistory[offset].price;_types[i]=players[_playerId].txHistory[offset].txType;_ts[i]=players[_playerId].txHistory[offset].timestamp;offset=offset>0?offset-1:playerHistoryMaxSize-1;}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 398
column: 8
content: for(uint256i=0;i<itemList.length;i++){if(!isAdmin(items[itemList[i]].owner)){sum+=items[itemList[i]].price;}}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 422
column: 8
content: for(uint256i=0;i<playerList.length;i++){userVolume=calculatePlayerValue(playerList[i]);players[playerList[i]].lastPayedDividends=0;if(userVolume>0){userDividens=userVolume.mul(lastDividendsAmount).div(totalCurrentVolume);players[playerList[i]].lastPayedDividends=userDividens;addPlayerTxHistory(playerList[i],players[playerList[i]].ownedItems.length,userDividens,2,now);emitDividends(playerList[i],userDividens);playerList[i].transfer(userDividens);}userVolume=0;userDividens=0;}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 451
column: 8
content: for(uint256i=0;i<itemList.length;i++){if(!isAdmin(items[itemList[i]].owner)){sum+=buybackPriceOf(itemList[i]);}}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 527
column: 8
content: for(uinti=0;i<txBufferMaxSize;i++){_owners[i]=txBuffer[offset].owner;_itemIds[i]=txBuffer[offset].itemId;_prices[i]=txBuffer[offset].price;_types[i]=txBuffer[offset].txType;_ts[i]=txBuffer[offset].timestamp;offset=offset>0?offset-1:txBufferMaxSize-1;}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 581
column: 8
content: for(uinti=_removeIdx;i<self.length-1;i++){self[i]=self[i+1];}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 588
column: 8
content: for(uinti=0;i<self.length;i++){if(self[i]==value)returni;}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 146
column: 8
content: for(uint256i=0;i<_itemIds.length;i++){addItem(_itemIds[i],_prices[i],_owner);}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
