2019-07-25 19:03:10,287: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectSuicidal, DetectUninitializedStorage, DetectDelegatecall, DetectIntegerOverflow, DetectEnvInstruction, DetectUninitializedMemory, DetectExternalCallAndLeak
2019-07-25 19:03:10,287: [12] m.main:INFO: Beginning analysis
2019-07-25 19:03:10,327: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 19:03:10,557: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-25 19:03:10,883: [12] m.c.manticore:INFO: Results in /mcore_v65m466q
2019-07-25 19:03:11,520: [315] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectEnvInstruction, DetectReentrancyAdvanced, DetectDelegatecall, DetectUninitializedMemory
2019-07-25 19:03:11,520: [315] m.main:INFO: Beginning analysis
2019-07-25 19:03:11,540: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 19:03:23,577: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 19:03:24,539: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 19:03:44,197: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-25 19:04:17,622: [1538] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 19:05:04,947: [1532] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 19:05:19,002: [1532] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 19:05:33,010: [1518] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 19:06:09,355: [1525] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 19:06:24,449: [1520] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 19:06:32,947: [1525] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 19:08:10,427: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1389755471956945477625004386040199399087091640989, offset 128)
2019-07-25 19:08:12,061: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1389755471956945477625004386040199399087091640989, offset 129)
2019-07-25 19:08:13,430: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1389755471956945477625004386040199399087091640989, offset 130)
2019-07-25 19:08:15,254: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1389755471956945477625004386040199399087091640989, offset 131)
2019-07-25 19:08:17,918: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1389755471956945477625004386040199399087091640989, offset 132)
2019-07-25 19:08:19,946: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1389755471956945477625004386040199399087091640989, offset 133)
2019-07-25 19:08:21,954: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1389755471956945477625004386040199399087091640989, offset 134)
2019-07-25 19:08:24,026: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1389755471956945477625004386040199399087091640989, offset 135)
2019-07-25 19:08:26,306: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1389755471956945477625004386040199399087091640989, offset 136)
2019-07-25 19:08:28,338: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1389755471956945477625004386040199399087091640989, offset 137)
2019-07-25 19:08:30,254: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1389755471956945477625004386040199399087091640989, offset 138)
2019-07-25 19:08:32,343: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1389755471956945477625004386040199399087091640989, offset 139)
2019-07-25 19:08:34,722: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1389755471956945477625004386040199399087091640989, offset 140)
