2019-07-25 23:30:13,191: [12] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectSuicidal, DetectEnvInstruction, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectDelegatecall, DetectIntegerOverflow, DetectReentrancySimple, DetectInvalid
2019-07-25 23:30:13,191: [12] m.main:INFO: Beginning analysis
2019-07-25 23:30:13,207: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 23:30:13,495: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-25 23:30:13,968: [12] m.c.manticore:INFO: Results in /mcore_i8c3buoy
2019-07-25 23:30:14,767: [315] m.main:INFO: Registered plugins: DetectExternalCallAndLeak, DetectSuicidal, DetectUninitializedStorage, DetectEnvInstruction, DetectReentrancyAdvanced, DetectDelegatecall, DetectUninitializedMemory, DetectIntegerOverflow, DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid
2019-07-25 23:30:14,767: [315] m.main:INFO: Beginning analysis
2019-07-25 23:30:14,780: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 23:30:48,029: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-25 23:31:54,448: [1496] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 23:32:21,841: [1485] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 23:33:16,876: [1515] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 23:33:18,155: [1525] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 23:34:14,974: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 128)
2019-07-25 23:34:15,983: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 129)
2019-07-25 23:34:16,957: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 130)
2019-07-25 23:34:17,975: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 131)
2019-07-25 23:34:19,068: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 132)
2019-07-25 23:34:20,041: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 133)
2019-07-25 23:34:20,867: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 134)
2019-07-25 23:34:22,263: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 135)
2019-07-25 23:34:23,378: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 136)
2019-07-25 23:34:23,866: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 137)
2019-07-25 23:34:25,074: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 138)
2019-07-25 23:34:26,780: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 139)
2019-07-25 23:34:27,470: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 140)
2019-07-25 23:34:28,072: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 141)
2019-07-25 23:34:28,971: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 142)
2019-07-25 23:34:29,953: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 143)
2019-07-25 23:34:31,184: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 144)
2019-07-25 23:34:31,873: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 145)
2019-07-25 23:34:33,065: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 146)
2019-07-25 23:34:33,970: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 147)
2019-07-25 23:34:34,873: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 148)
2019-07-25 23:34:35,782: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 149)
2019-07-25 23:34:36,565: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 150)
2019-07-25 23:34:37,670: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 151)
2019-07-25 23:34:38,674: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 152)
2019-07-25 23:34:41,182: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 153)
2019-07-25 23:34:42,179: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 154)
2019-07-25 23:34:42,867: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 155)
2019-07-25 23:34:44,073: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 156)
2019-07-25 23:34:44,972: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 157)
2019-07-25 23:34:45,669: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 158)
2019-07-25 23:34:46,275: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 128)
2019-07-25 23:34:46,669: [1496] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 159)
2019-07-25 23:34:47,279: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 393214952319317782404126630400807780106922693817, offset 129)
