2019-07-23 18:04:49,539: [12] m.main:INFO: Registered plugins: DetectUninitializedStorage, DetectExternalCallAndLeak, DetectSuicidal, DetectUnusedRetVal, DetectIntegerOverflow, DetectEnvInstruction, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectDelegatecall, DetectReentrancySimple, DetectInvalid
2019-07-23 18:04:49,539: [12] m.main:INFO: Beginning analysis
2019-07-23 18:04:49,572: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 18:04:49,762: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-23 18:04:50,150: [12] m.c.manticore:INFO: Results in /mcore_kgte_3ye
2019-07-23 18:04:51,002: [315] m.main:INFO: Registered plugins: DetectExternalCallAndLeak, DetectDelegatecall, DetectInvalid, DetectUninitializedStorage, DetectUnusedRetVal, DetectEnvInstruction, DetectIntegerOverflow, DetectSuicidal, DetectReentrancySimple, DetectReentrancyAdvanced, DetectUninitializedMemory
2019-07-23 18:04:51,003: [315] m.main:INFO: Beginning analysis
2019-07-23 18:04:51,036: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 18:05:08,157: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 18:05:09,381: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 18:05:32,945: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-23 18:06:16,514: [1522] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 18:07:05,526: [1516] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 18:07:18,406: [1516] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 18:07:31,902: [1527] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 18:07:33,834: [1535] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 18:08:31,315: [1522] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 18:08:54,662: [1516] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 18:08:56,567: [1522] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 18:11:18,850: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1260082685017207819112760813155785526519758732159, offset 128)
2019-07-23 18:11:21,530: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1260082685017207819112760813155785526519758732159, offset 129)
2019-07-23 18:11:24,154: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1260082685017207819112760813155785526519758732159, offset 130)
2019-07-23 18:11:26,463: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1260082685017207819112760813155785526519758732159, offset 131)
2019-07-23 18:11:29,549: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1260082685017207819112760813155785526519758732159, offset 132)
2019-07-23 18:11:32,346: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1260082685017207819112760813155785526519758732159, offset 133)
2019-07-23 18:11:36,226: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1260082685017207819112760813155785526519758732159, offset 134)
2019-07-23 18:11:38,614: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1260082685017207819112760813155785526519758732159, offset 135)
2019-07-23 18:11:41,046: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1260082685017207819112760813155785526519758732159, offset 136)
2019-07-23 18:11:43,722: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1260082685017207819112760813155785526519758732159, offset 137)
2019-07-23 18:11:46,614: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1260082685017207819112760813155785526519758732159, offset 138)
2019-07-23 18:11:53,154: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1260082685017207819112760813155785526519758732159, offset 139)
2019-07-23 18:11:55,334: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1260082685017207819112760813155785526519758732159, offset 140)
2019-07-23 18:11:57,750: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1260082685017207819112760813155785526519758732159, offset 141)
2019-07-23 18:12:00,838: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1260082685017207819112760813155785526519758732159, offset 142)
2019-07-23 18:12:04,138: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1260082685017207819112760813155785526519758732159, offset 143)
