2019-07-23 06:41:23,968: [12] m.main:INFO: Registered plugins: DetectReentrancyAdvanced, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectEnvInstruction, DetectUninitializedMemory, DetectExternalCallAndLeak, DetectDelegatecall
2019-07-23 06:41:23,968: [12] m.main:INFO: Beginning analysis
2019-07-23 06:41:23,979: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 06:41:24,188: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-23 06:41:24,779: [12] m.c.manticore:INFO: Results in /mcore_07soqh1c
2019-07-23 06:41:25,493: [315] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectSuicidal, DetectExternalCallAndLeak, DetectReentrancyAdvanced, DetectEnvInstruction, DetectIntegerOverflow, DetectUninitializedMemory, DetectDelegatecall
2019-07-23 06:41:25,494: [315] m.main:INFO: Beginning analysis
2019-07-23 06:41:25,535: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 06:41:41,173: [366] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 06:41:42,048: [366] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 06:42:01,394: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-23 06:42:42,124: [1517] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 06:43:27,262: [1520] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 06:43:37,733: [1520] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 06:43:45,066: [1527] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 06:43:48,614: [1521] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 06:44:42,154: [1535] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 06:45:08,406: [1535] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 06:45:09,506: [1525] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 06:48:17,862: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 333873318934584905312348867519705270683362467510, offset 128)
2019-07-23 06:48:21,050: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 333873318934584905312348867519705270683362467510, offset 129)
2019-07-23 06:48:24,219: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 333873318934584905312348867519705270683362467510, offset 130)
2019-07-23 06:48:27,066: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 333873318934584905312348867519705270683362467510, offset 131)
2019-07-23 06:48:29,334: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 333873318934584905312348867519705270683362467510, offset 132)
2019-07-23 06:48:32,122: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 333873318934584905312348867519705270683362467510, offset 133)
2019-07-23 06:48:38,946: [1521] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 06:48:40,730: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 333873318934584905312348867519705270683362467510, offset 134)
2019-07-23 06:48:43,566: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 333873318934584905312348867519705270683362467510, offset 135)
2019-07-23 06:48:47,462: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 333873318934584905312348867519705270683362467510, offset 136)
2019-07-23 06:48:50,834: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 333873318934584905312348867519705270683362467510, offset 137)
2019-07-23 06:48:53,426: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 333873318934584905312348867519705270683362467510, offset 138)
2019-07-23 06:48:56,054: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 333873318934584905312348867519705270683362467510, offset 139)
2019-07-23 06:48:58,623: [1517] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 333873318934584905312348867519705270683362467510, offset 140)
