2019-07-22 20:45:09,876: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectDelegatecall, DetectEnvInstruction, DetectReentrancyAdvanced, DetectUninitializedMemory, DetectExternalCallAndLeak
2019-07-22 20:45:09,876: [12] m.main:INFO: Beginning analysis
2019-07-22 20:45:09,893: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-22 20:45:10,194: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-22 20:45:10,592: [12] m.c.manticore:INFO: Results in /mcore_mb_1m078
2019-07-22 20:45:11,298: [315] m.main:INFO: Registered plugins: DetectDelegatecall, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectReentrancyAdvanced, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectIntegerOverflow, DetectUninitializedMemory
2019-07-22 20:45:11,298: [315] m.main:INFO: Beginning analysis
2019-07-22 20:45:11,365: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-22 20:45:28,134: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-22 20:45:46,524: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-22 20:46:24,918: [1513] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-22 20:47:06,650: [1515] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 20:47:16,146: [1515] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-22 20:47:22,972: [1520] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 20:47:31,446: [1509] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-22 20:48:23,222: [1513] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 20:48:48,906: [1513] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 20:48:49,474: [1521] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-22 20:51:47,807: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1098345315263359678031980484707844821167260224821, offset 128)
2019-07-22 20:51:50,546: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1098345315263359678031980484707844821167260224821, offset 129)
2019-07-22 20:51:53,154: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1098345315263359678031980484707844821167260224821, offset 130)
2019-07-22 20:51:56,110: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1098345315263359678031980484707844821167260224821, offset 131)
2019-07-22 20:51:56,810: [1508] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 20:52:00,622: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1098345315263359678031980484707844821167260224821, offset 132)
2019-07-22 20:52:03,806: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1098345315263359678031980484707844821167260224821, offset 133)
2019-07-22 20:52:07,126: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1098345315263359678031980484707844821167260224821, offset 134)
2019-07-22 20:52:10,818: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1098345315263359678031980484707844821167260224821, offset 135)
2019-07-22 20:52:13,166: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1098345315263359678031980484707844821167260224821, offset 136)
2019-07-22 20:52:16,610: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1098345315263359678031980484707844821167260224821, offset 137)
2019-07-22 20:52:23,922: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1098345315263359678031980484707844821167260224821, offset 138)
2019-07-22 20:52:27,058: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1098345315263359678031980484707844821167260224821, offset 139)
2019-07-22 20:52:31,322: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1098345315263359678031980484707844821167260224821, offset 140)
