2019-07-24 01:37:29,717: [12] m.main:INFO: Registered plugins: DetectUninitializedStorage, DetectIntegerOverflow, DetectEnvInstruction, DetectSuicidal, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectExternalCallAndLeak, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectDelegatecall
2019-07-24 01:37:29,722: [12] m.main:INFO: Beginning analysis
2019-07-24 01:37:29,757: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 01:37:30,064: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 01:37:30,568: [12] m.c.manticore:INFO: Results in /mcore_mwzvy18y
2019-07-24 01:37:31,485: [315] m.main:INFO: Registered plugins: DetectUninitializedStorage, DetectDelegatecall, DetectEnvInstruction, DetectSuicidal, DetectUninitializedMemory, DetectUnusedRetVal, DetectExternalCallAndLeak, DetectIntegerOverflow, DetectReentrancySimple, DetectReentrancyAdvanced, DetectInvalid
2019-07-24 01:37:31,485: [315] m.main:INFO: Beginning analysis
2019-07-24 01:37:31,497: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 01:38:13,426: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 01:39:29,070: [1776] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 01:39:39,946: [1773] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 01:40:19,810: [1776] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 01:40:42,734: [1771] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 01:40:50,806: [1776] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 01:41:03,869: [1771] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 01:42:37,858: [1769] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 01:43:27,440: [1766] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 653376700110023506830002726379390081433540653571, offset 128)
2019-07-24 01:43:29,642: [1766] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 653376700110023506830002726379390081433540653571, offset 129)
2019-07-24 01:43:31,726: [1766] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 653376700110023506830002726379390081433540653571, offset 130)
2019-07-24 01:43:33,250: [1766] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 653376700110023506830002726379390081433540653571, offset 131)
2019-07-24 01:43:35,646: [1766] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 653376700110023506830002726379390081433540653571, offset 132)
2019-07-24 01:43:37,172: [1766] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 653376700110023506830002726379390081433540653571, offset 133)
2019-07-24 01:43:41,626: [1766] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 653376700110023506830002726379390081433540653571, offset 134)
2019-07-24 01:43:44,639: [1766] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 653376700110023506830002726379390081433540653571, offset 135)
2019-07-24 01:43:46,250: [1766] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 653376700110023506830002726379390081433540653571, offset 136)
2019-07-24 01:43:48,358: [1766] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 653376700110023506830002726379390081433540653571, offset 137)
2019-07-24 01:43:50,651: [1766] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 653376700110023506830002726379390081433540653571, offset 138)
2019-07-24 01:43:52,666: [1766] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 653376700110023506830002726379390081433540653571, offset 139)
