2019-08-03 06:53:19,730: [12] m.main:INFO: Registered plugins: DetectUninitializedMemory, DetectReentrancyAdvanced, DetectDelegatecall, DetectIntegerOverflow, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectSuicidal, DetectEnvInstruction
2019-08-03 06:53:19,730: [12] m.main:INFO: Beginning analysis
2019-08-03 06:53:19,741: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-08-03 06:53:19,848: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-08-03 06:53:20,113: [12] m.c.manticore:INFO: Results in /mcore_idalf5x0
2019-08-03 06:53:20,861: [315] m.main:INFO: Registered plugins: DetectReentrancyAdvanced, DetectInvalid, DetectSuicidal, DetectUninitializedMemory, DetectIntegerOverflow, DetectDelegatecall, DetectEnvInstruction, DetectReentrancySimple, DetectUninitializedStorage, DetectUnusedRetVal, DetectExternalCallAndLeak
2019-08-03 06:53:20,861: [315] m.main:INFO: Beginning analysis
2019-08-03 06:53:20,872: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-08-03 06:53:40,834: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-03 06:53:42,018: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-03 06:54:05,249: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-08-03 06:54:33,114: [1522] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-03 06:54:59,778: [1517] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-03 06:55:05,575: [1517] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-03 06:55:09,314: [1520] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-03 06:55:09,547: [1522] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-03 06:55:37,535: [1515] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-03 06:55:52,099: [1515] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-03 06:55:58,174: [1517] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-03 06:57:25,146: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 128)
2019-08-03 06:57:26,828: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 129)
2019-08-03 06:57:28,134: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 130)
2019-08-03 06:57:30,148: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 131)
2019-08-03 06:57:33,949: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 132)
2019-08-03 06:57:35,455: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 133)
2019-08-03 06:57:36,923: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 134)
2019-08-03 06:57:38,334: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 135)
2019-08-03 06:57:39,903: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 136)
2019-08-03 06:57:41,543: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 137)
2019-08-03 06:57:42,107: [1523] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-03 06:57:42,898: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 138)
2019-08-03 06:57:44,211: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 139)
2019-08-03 06:57:46,431: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 140)
2019-08-03 06:57:47,940: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 141)
2019-08-03 06:57:49,738: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 142)
2019-08-03 06:57:51,748: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 143)
2019-08-03 06:57:56,734: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 144)
2019-08-03 06:57:58,835: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 145)
2019-08-03 06:58:00,382: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 146)
2019-08-03 06:58:02,574: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 147)
2019-08-03 06:58:05,306: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 148)
2019-08-03 06:58:07,431: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 149)
2019-08-03 06:58:09,026: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 150)
2019-08-03 06:58:10,931: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 151)
2019-08-03 06:58:12,639: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 152)
2019-08-03 06:58:14,518: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 153)
2019-08-03 06:58:16,147: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 154)
2019-08-03 06:58:18,331: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 155)
2019-08-03 06:58:20,523: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 156)
2019-08-03 06:58:22,983: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 157)
2019-08-03 06:58:24,931: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 158)
2019-08-03 06:58:30,339: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 159)
2019-08-03 06:58:31,775: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 128)
2019-08-03 06:58:33,582: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 129)
2019-08-03 06:58:35,734: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 130)
2019-08-03 06:58:36,282: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 128)
2019-08-03 06:58:37,638: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 131)
2019-08-03 06:58:38,027: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 129)
2019-08-03 06:58:39,622: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 132)
2019-08-03 06:58:40,039: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 130)
2019-08-03 06:58:41,803: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 133)
2019-08-03 06:58:42,423: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 131)
2019-08-03 06:58:43,630: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 134)
2019-08-03 06:58:44,174: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 132)
2019-08-03 06:58:46,110: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 135)
2019-08-03 06:58:46,240: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 133)
2019-08-03 06:58:48,014: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 136)
2019-08-03 06:58:48,438: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 134)
2019-08-03 06:58:50,314: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 137)
2019-08-03 06:58:50,530: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 135)
2019-08-03 06:58:52,592: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 136)
2019-08-03 06:58:54,518: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 138)
2019-08-03 06:58:54,939: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 137)
2019-08-03 06:58:56,059: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 139)
2019-08-03 06:58:56,931: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 991794424016937057853073249028560381885485127123, offset 138)
