2019-07-23 21:05:43,361: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectDelegatecall
2019-07-23 21:05:43,362: [12] m.main:INFO: Beginning analysis
2019-07-23 21:05:43,373: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 21:05:43,599: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-23 21:05:44,088: [12] m.c.manticore:INFO: Results in /mcore_jshiv7sx
2019-07-23 21:05:44,946: [315] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectDelegatecall, DetectEnvInstruction, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectIntegerOverflow, DetectReentrancyAdvanced, DetectUninitializedMemory
2019-07-23 21:05:44,946: [315] m.main:INFO: Beginning analysis
2019-07-23 21:05:44,964: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 21:06:01,560: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 21:06:02,650: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 21:06:26,564: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-23 21:07:10,464: [1531] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 21:07:59,826: [1520] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 21:08:13,204: [1520] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 21:08:21,963: [1519] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 21:08:24,118: [1531] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 21:09:22,322: [1523] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 21:09:47,723: [1538] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 21:09:47,750: [1523] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 21:12:33,810: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 934616995719746329357125273704394093760463024977, offset 128)
2019-07-23 21:12:36,470: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 934616995719746329357125273704394093760463024977, offset 129)
2019-07-23 21:12:39,334: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 934616995719746329357125273704394093760463024977, offset 130)
2019-07-23 21:12:42,714: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 934616995719746329357125273704394093760463024977, offset 131)
2019-07-23 21:12:51,230: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 934616995719746329357125273704394093760463024977, offset 132)
2019-07-23 21:12:53,942: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 934616995719746329357125273704394093760463024977, offset 133)
2019-07-23 21:12:56,532: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 934616995719746329357125273704394093760463024977, offset 134)
2019-07-23 21:12:59,540: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 934616995719746329357125273704394093760463024977, offset 135)
2019-07-23 21:13:02,816: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 934616995719746329357125273704394093760463024977, offset 136)
2019-07-23 21:13:04,842: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 934616995719746329357125273704394093760463024977, offset 137)
2019-07-23 21:13:07,702: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 934616995719746329357125273704394093760463024977, offset 138)
2019-07-23 21:13:11,550: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 934616995719746329357125273704394093760463024977, offset 139)
2019-07-23 21:13:13,906: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 934616995719746329357125273704394093760463024977, offset 140)
2019-07-23 21:13:16,342: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 934616995719746329357125273704394093760463024977, offset 141)
