2019-08-03 22:01:01,699: [12] m.main:INFO: Registered plugins: DetectUninitializedMemory, DetectIntegerOverflow, DetectUnusedRetVal, DetectInvalid, DetectReentrancySimple, DetectExternalCallAndLeak, DetectEnvInstruction, DetectSuicidal, DetectUninitializedStorage, DetectReentrancyAdvanced, DetectDelegatecall
2019-08-03 22:01:01,700: [12] m.main:INFO: Beginning analysis
2019-08-03 22:01:01,716: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-08-03 22:01:01,867: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-08-03 22:01:02,162: [12] m.c.manticore:INFO: Results in /mcore_x13hm1c5
2019-08-03 22:01:02,972: [315] m.main:INFO: Registered plugins: DetectEnvInstruction, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectSuicidal, DetectExternalCallAndLeak, DetectDelegatecall, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow
2019-08-03 22:01:02,972: [315] m.main:INFO: Beginning analysis
2019-08-03 22:01:03,031: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-08-03 22:01:43,654: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-08-03 22:02:33,610: [1495] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-03 22:02:40,819: [1498] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-03 22:03:15,779: [1498] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-03 22:03:31,430: [1498] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-03 22:04:34,943: [1490] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-03 22:04:52,818: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 128)
2019-08-03 22:04:54,527: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 129)
2019-08-03 22:04:57,107: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 130)
2019-08-03 22:04:57,323: [1490] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-03 22:04:58,810: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 131)
2019-08-03 22:05:00,502: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 132)
2019-08-03 22:05:02,410: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 133)
2019-08-03 22:05:06,339: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 134)
2019-08-03 22:05:08,131: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 135)
2019-08-03 22:05:09,513: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 136)
2019-08-03 22:05:11,023: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 137)
2019-08-03 22:05:12,227: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 138)
2019-08-03 22:05:13,927: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 139)
2019-08-03 22:05:15,423: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 140)
2019-08-03 22:05:17,002: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 141)
2019-08-03 22:05:18,235: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 142)
2019-08-03 22:05:19,343: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 143)
2019-08-03 22:05:20,539: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 144)
2019-08-03 22:05:21,838: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 145)
2019-08-03 22:05:22,994: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 146)
2019-08-03 22:05:25,610: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 147)
2019-08-03 22:05:27,130: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 148)
2019-08-03 22:05:28,247: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 149)
2019-08-03 22:05:29,399: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 150)
2019-08-03 22:05:30,643: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 151)
2019-08-03 22:05:31,874: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 152)
2019-08-03 22:05:33,143: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 153)
2019-08-03 22:05:34,147: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 154)
2019-08-03 22:05:35,142: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 155)
2019-08-03 22:05:36,395: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 156)
2019-08-03 22:05:36,686: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 128)
2019-08-03 22:05:37,831: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 129)
2019-08-03 22:05:37,935: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 157)
2019-08-03 22:05:39,111: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 130)
2019-08-03 22:05:39,143: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 158)
2019-08-03 22:05:40,243: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 159)
2019-08-03 22:05:40,332: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 131)
2019-08-03 22:05:41,376: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 132)
2019-08-03 22:05:42,390: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 133)
2019-08-03 22:05:44,119: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 128)
2019-08-03 22:05:44,941: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 134)
2019-08-03 22:05:45,328: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 129)
2019-08-03 22:05:46,515: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 130)
2019-08-03 22:05:46,531: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 135)
2019-08-03 22:05:47,549: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 136)
2019-08-03 22:05:48,815: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 137)
2019-08-03 22:05:49,548: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 131)
2019-08-03 22:05:49,845: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 138)
2019-08-03 22:05:51,027: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 139)
2019-08-03 22:05:51,498: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 132)
2019-08-03 22:05:52,341: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 140)
2019-08-03 22:05:52,802: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 133)
2019-08-03 22:05:53,543: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 141)
2019-08-03 22:05:53,831: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 134)
2019-08-03 22:05:54,698: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 142)
2019-08-03 22:05:55,087: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 135)
2019-08-03 22:05:56,134: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 143)
2019-08-03 22:05:56,247: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 136)
2019-08-03 22:05:57,540: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 137)
2019-08-03 22:05:57,687: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 144)
2019-08-03 22:05:58,843: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 138)
2019-08-03 22:05:59,075: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 145)
2019-08-03 22:06:00,126: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 139)
2019-08-03 22:06:01,239: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 140)
2019-08-03 22:06:01,730: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 146)
2019-08-03 22:06:02,648: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 141)
2019-08-03 22:06:03,011: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 147)
2019-08-03 22:06:03,927: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 142)
2019-08-03 22:06:04,440: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 148)
2019-08-03 22:06:05,149: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 143)
2019-08-03 22:06:05,539: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 149)
2019-08-03 22:06:06,322: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 144)
2019-08-03 22:06:06,738: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 150)
2019-08-03 22:06:07,743: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 145)
2019-08-03 22:06:07,935: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 151)
2019-08-03 22:06:08,926: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 146)
2019-08-03 22:06:09,045: [1495] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 152)
2019-08-03 22:06:10,139: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1372625697174516295202492230803875497907719069246, offset 147)
