2019-07-23 23:08:56,825: [13] m.main:INFO: Registered plugins: DetectSuicidal, DetectExternalCallAndLeak, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectDelegatecall, DetectEnvInstruction, DetectIntegerOverflow, DetectUninitializedStorage, DetectReentrancyAdvanced, DetectUninitializedMemory
2019-07-23 23:08:56,825: [13] m.main:INFO: Beginning analysis
2019-07-23 23:08:56,861: [13] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 23:08:57,167: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-23 23:08:57,604: [13] m.c.manticore:INFO: Results in /mcore_l700c6ri
2019-07-23 23:08:58,324: [316] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectDelegatecall, DetectExternalCallAndLeak, DetectSuicidal, DetectUninitializedStorage, DetectEnvInstruction, DetectReentrancyAdvanced, DetectUninitializedMemory, DetectIntegerOverflow
2019-07-23 23:08:58,324: [316] m.main:INFO: Beginning analysis
2019-07-23 23:08:58,361: [316] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 23:09:15,962: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 23:09:18,060: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 23:10:02,638: [316] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-23 23:10:44,858: [1647] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 23:11:05,142: [1667] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 23:11:44,514: [1647] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 23:11:58,826: [1647] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 23:12:04,250: [1659] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 23:13:51,171: [1653] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 23:16:10,322: [1655] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 23:18:04,570: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 128)
2019-07-23 23:18:15,535: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 129)
2019-07-23 23:18:19,271: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 130)
2019-07-23 23:18:22,638: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 131)
2019-07-23 23:18:25,818: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 132)
2019-07-23 23:18:29,526: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 133)
2019-07-23 23:18:33,150: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 134)
2019-07-23 23:18:36,730: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 135)
2019-07-23 23:18:41,806: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 136)
2019-07-23 23:18:46,006: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 137)
2019-07-23 23:18:49,015: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 138)
2019-07-23 23:18:53,034: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 139)
2019-07-23 23:18:57,426: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 140)
2019-07-23 23:19:07,758: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 141)
2019-07-23 23:19:11,018: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 142)
2019-07-23 23:19:14,546: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 143)
2019-07-23 23:19:18,514: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 144)
2019-07-23 23:19:23,811: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 145)
2019-07-23 23:19:26,746: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 146)
2019-07-23 23:19:30,516: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 147)
2019-07-23 23:19:33,903: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 148)
2019-07-23 23:19:37,938: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 149)
2019-07-23 23:19:42,126: [1659] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 464543564937166220427205188937340094474217817362, offset 150)
2019-07-23 23:19:45,573: [1653] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
