2019-07-23 18:34:51,551: [12] m.main:INFO: Registered plugins: DetectEnvInstruction, DetectSuicidal, DetectReentrancySimple, DetectInvalid, DetectDelegatecall, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectExternalCallAndLeak, DetectUninitializedMemory, DetectReentrancyAdvanced
2019-07-23 18:34:51,552: [12] m.main:INFO: Beginning analysis
2019-07-23 18:34:51,565: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 18:34:52,092: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-23 18:34:52,586: [12] m.c.manticore:INFO: Results in /mcore_o5jv9su9
2019-07-23 18:34:53,404: [315] m.main:INFO: Registered plugins: DetectEnvInstruction, DetectDelegatecall, DetectReentrancySimple, DetectSuicidal, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectUnusedRetVal, DetectExternalCallAndLeak, DetectIntegerOverflow, DetectInvalid, DetectUninitializedMemory
2019-07-23 18:34:53,404: [315] m.main:INFO: Beginning analysis
2019-07-23 18:34:53,439: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 18:34:53,889: [367] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-23 18:34:54,296: [315] m.c.manticore:INFO: Results in /mcore_g8eun8og
2019-07-23 18:34:55,084: [619] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectReentrancyAdvanced, DetectInvalid, DetectSuicidal, DetectUninitializedStorage, DetectIntegerOverflow, DetectDelegatecall, DetectEnvInstruction, DetectUninitializedMemory, DetectExternalCallAndLeak, DetectReentrancySimple
2019-07-23 18:34:55,084: [619] m.main:INFO: Beginning analysis
2019-07-23 18:34:55,098: [619] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 18:34:55,663: [664] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-23 18:34:56,098: [619] m.c.manticore:INFO: Results in /mcore_b_q7x70n
2019-07-23 18:34:56,892: [922] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectDelegatecall, DetectExternalCallAndLeak, DetectUninitializedMemory, DetectIntegerOverflow, DetectEnvInstruction, DetectUninitializedStorage, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectSuicidal
2019-07-23 18:34:56,892: [922] m.main:INFO: Beginning analysis
2019-07-23 18:34:56,926: [922] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 18:34:57,455: [966] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-23 18:34:57,935: [922] m.c.manticore:INFO: Results in /mcore_261e8ear
2019-07-23 18:34:58,736: [1225] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectEnvInstruction, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectUninitializedMemory, DetectExternalCallAndLeak, DetectDelegatecall
2019-07-23 18:34:58,737: [1225] m.main:INFO: Beginning analysis
2019-07-23 18:34:58,754: [1225] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 18:34:59,892: [1225] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-23 18:35:00,738: [1225] m.e.manticore:INFO: 0 alive states, 2 terminated states
2019-07-23 18:35:00,844: [1225] m.e.manticore:INFO: Starting symbolic transaction: 1
2019-07-23 18:35:00,982: [1761] m.c.manticore:INFO: Generated testcase No. 0 - RETURN(1 txs)
2019-07-23 18:35:01,034: [1767] m.c.manticore:INFO: Generated testcase No. 1 - REVERT(2 txs)
2019-07-23 18:35:02,053: [1225] m.c.manticore:INFO: Results in /mcore_7sf4pmbg
2019-07-23 18:35:03,055: [2076] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectDelegatecall, DetectUninitializedStorage, DetectReentrancyAdvanced, DetectExternalCallAndLeak, DetectUninitializedMemory, DetectEnvInstruction, DetectIntegerOverflow, DetectSuicidal
2019-07-23 18:35:03,056: [2076] m.main:INFO: Beginning analysis
2019-07-23 18:35:03,070: [2076] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 18:35:18,650: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 224)
2019-07-23 18:35:18,674: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 225)
2019-07-23 18:35:18,697: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 226)
2019-07-23 18:35:18,742: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 227)
2019-07-23 18:35:18,761: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 228)
2019-07-23 18:35:18,787: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 229)
2019-07-23 18:35:18,828: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 230)
2019-07-23 18:35:18,854: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 231)
2019-07-23 18:35:18,884: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 232)
2019-07-23 18:35:18,938: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 233)
2019-07-23 18:35:18,964: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 234)
2019-07-23 18:35:18,988: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 235)
2019-07-23 18:35:19,035: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 236)
2019-07-23 18:35:19,061: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 237)
2019-07-23 18:35:19,088: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 238)
2019-07-23 18:35:19,126: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 239)
2019-07-23 18:35:19,154: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 240)
2019-07-23 18:35:19,176: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 241)
2019-07-23 18:35:19,197: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 242)
2019-07-23 18:35:19,242: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 243)
2019-07-23 18:35:19,270: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 244)
2019-07-23 18:35:19,295: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 245)
2019-07-23 18:35:19,339: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 246)
2019-07-23 18:35:19,365: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 247)
2019-07-23 18:35:19,388: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 248)
2019-07-23 18:35:19,440: [2124] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 777488917445384599115796728458935696768641493995, offset 249)
