2019-07-24 15:40:48,101: [13] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectReentrancySimple, DetectExternalCallAndLeak, DetectSuicidal, DetectEnvInstruction, DetectUninitializedStorage, DetectReentrancyAdvanced, DetectInvalid, DetectDelegatecall, DetectUninitializedMemory, DetectIntegerOverflow
2019-07-24 15:40:48,102: [13] m.main:INFO: Beginning analysis
2019-07-24 15:40:48,120: [13] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 15:40:48,337: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 15:40:48,926: [13] m.c.manticore:INFO: Results in /mcore_sg3_jz23
2019-07-24 15:40:49,723: [316] m.main:INFO: Registered plugins: DetectExternalCallAndLeak, DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectUninitializedMemory, DetectIntegerOverflow, DetectDelegatecall, DetectEnvInstruction, DetectUninitializedStorage, DetectReentrancyAdvanced
2019-07-24 15:40:49,724: [316] m.main:INFO: Beginning analysis
2019-07-24 15:40:49,734: [316] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 15:41:06,600: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 15:41:07,942: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 15:41:31,395: [316] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 15:42:19,695: [1515] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 15:43:19,999: [1530] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 15:43:32,007: [1530] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 15:43:38,167: [1540] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 15:43:48,698: [1533] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 15:44:54,687: [1533] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 15:45:29,908: [1533] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 15:45:37,179: [1530] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 15:49:36,503: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 128)
2019-07-24 15:49:39,075: [1535] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 15:49:40,383: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 129)
2019-07-24 15:49:43,307: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 130)
2019-07-24 15:49:47,815: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 131)
2019-07-24 15:50:00,875: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 132)
2019-07-24 15:50:03,875: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 133)
2019-07-24 15:50:07,559: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 134)
2019-07-24 15:50:12,080: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 135)
2019-07-24 15:50:16,112: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 136)
2019-07-24 15:50:19,676: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 137)
2019-07-24 15:50:23,893: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 138)
2019-07-24 15:50:27,687: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 139)
2019-07-24 15:50:32,118: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 140)
2019-07-24 15:50:37,323: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 141)
2019-07-24 15:50:41,299: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 142)
2019-07-24 15:50:44,467: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 143)
2019-07-24 15:50:54,269: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 144)
2019-07-24 15:50:57,471: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 145)
2019-07-24 15:51:01,969: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 128)
2019-07-24 15:51:02,055: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 146)
2019-07-24 15:51:05,175: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 129)
2019-07-24 15:51:05,679: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 147)
2019-07-24 15:51:09,111: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 148)
2019-07-24 15:51:09,976: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 130)
2019-07-24 15:51:14,019: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 131)
2019-07-24 15:51:14,116: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 149)
2019-07-24 15:51:17,391: [1522] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 132)
2019-07-24 15:51:18,356: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1356684914580255650919680344815913067543234995902, offset 150)
