/unique_chucks/44/0x82f9f1ab41bacb1433c79492e54bf13bccd7f9ae.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_ADDRESS_HARDCODED
patternId: a91b18
severity: 1
line: 394
column: 4
content: owner=address(0)

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 650
column: 8
content: for(uint256j=0;j<_excluded.length;j++){require(_excluded[j]!=address(0),"Invalid address");for(uint256i=j+1;i<_excluded.length;i++){require(_excluded[j]!=_excluded[i],"Duplicate exclude address");}}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 652
column: 12
content: for(uint256i=j+1;i<_excluded.length;i++){require(_excluded[j]!=_excluded[i],"Duplicate exclude address");}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 670
column: 8
content: for(uint256i=0;i<_investors.length;i++){require(_withholding[i]<=10**18,"Incorrect withholding tax");withholdingTax[_investors[i]]=_withholding[i];}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 685
column: 8
content: for(uint256i=0;i<_investors.length;i++){withholdingTax[_investors[i]]=_withholding;}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 704
column: 8
content: for(uint256i=0;i<_payees.length;i++){if((!dividend.claimed[_payees[i]])&&(!dividend.dividendExcluded[_payees[i]])){_payDividend(_payees[i],dividend,_dividendIndex);}}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 788
column: 8
content: for(uint256i=0;i<dividends.length;i++){if(dividends[i].checkpointId==_checkpointId){counter++;}}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 796
column: 8
content: for(uint256j=0;j<dividends.length;j++){if(dividends[j].checkpointId==_checkpointId){index[counter]=j;counter++;}}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 1041
column: 8
content: for(uint256j=0;j<_excluded.length;j++){require(_excluded[j]!=address(0),"Invalid address");require(!dividends[dividendIndex].dividendExcluded[_excluded[j]],"duped exclude address");excludedSupply=excludedSupply.add(securityTokenInstance.balanceOfAt(_excluded[j],_checkpointId));dividends[dividendIndex].dividendExcluded[_excluded[j]]=true;}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 1225
column: 8
content: for(uint8i=0;i<_current.length;i++){if(_current[i]<_new[i])_temp[i]=true;else_temp[i]=false;}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 1232
column: 8
content: for(i=0;i<_current.length;i++){if(i==0){if(_current[i]<=_new[i])if(_temp[0]){counter=counter+3;break;}elsecounter++;elsereturnfalse;}else{if(_temp[i-1])counter++;elseif(_current[i]<=_new[i])counter++;elsereturnfalse;}}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 1264
column: 8
content: for(uint8j=0;j<_version1.length;j++){if(_version1[j]==0)counter++;}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 1270
column: 12
content: for(uint8i=0;i<_version1.length;i++){if(_version2[i]>_version1[i])returntrue;elseif(_version2[i]<_version1[i])returnfalse;elsecounter++;}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 1295
column: 8
content: for(uint8j=0;j<_version1.length;j++){if(_version1[j]==0)counter++;}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 1301
column: 12
content: for(uint8i=0;i<_version1.length;i++){if(_version1[i]>_version2[i])returntrue;elseif(_version1[i]<_version2[i])returnfalse;elsecounter++;}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 650
column: 8
content: for(uint256j=0;j<_excluded.length;j++){require(_excluded[j]!=address(0),"Invalid address");for(uint256i=j+1;i<_excluded.length;i++){require(_excluded[j]!=_excluded[i],"Duplicate exclude address");}}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 670
column: 8
content: for(uint256i=0;i<_investors.length;i++){require(_withholding[i]<=10**18,"Incorrect withholding tax");withholdingTax[_investors[i]]=_withholding[i];}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 685
column: 8
content: for(uint256i=0;i<_investors.length;i++){withholdingTax[_investors[i]]=_withholding;}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 704
column: 8
content: for(uint256i=0;i<_payees.length;i++){if((!dividend.claimed[_payees[i]])&&(!dividend.dividendExcluded[_payees[i]])){_payDividend(_payees[i],dividend,_dividendIndex);}}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 788
column: 8
content: for(uint256i=0;i<dividends.length;i++){if(dividends[i].checkpointId==_checkpointId){counter++;}}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 796
column: 8
content: for(uint256j=0;j<dividends.length;j++){if(dividends[j].checkpointId==_checkpointId){index[counter]=j;counter++;}}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 1041
column: 8
content: for(uint256j=0;j<_excluded.length;j++){require(_excluded[j]!=address(0),"Invalid address");require(!dividends[dividendIndex].dividendExcluded[_excluded[j]],"duped exclude address");excludedSupply=excludedSupply.add(securityTokenInstance.balanceOfAt(_excluded[j],_checkpointId));dividends[dividendIndex].dividendExcluded[_excluded[j]]=true;}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 1225
column: 8
content: for(uint8i=0;i<_current.length;i++){if(_current[i]<_new[i])_temp[i]=true;else_temp[i]=false;}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 1232
column: 8
content: for(i=0;i<_current.length;i++){if(i==0){if(_current[i]<=_new[i])if(_temp[0]){counter=counter+3;break;}elsecounter++;elsereturnfalse;}else{if(_temp[i-1])counter++;elseif(_current[i]<=_new[i])counter++;elsereturnfalse;}}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 1264
column: 8
content: for(uint8j=0;j<_version1.length;j++){if(_version1[j]==0)counter++;}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 1270
column: 12
content: for(uint8i=0;i<_version1.length;i++){if(_version2[i]>_version1[i])returntrue;elseif(_version2[i]<_version1[i])returnfalse;elsecounter++;}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 1295
column: 8
content: for(uint8j=0;j<_version1.length;j++){if(_version1[j]==0)counter++;}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 1301
column: 12
content: for(uint8i=0;i<_version1.length;i++){if(_version1[i]>_version2[i])returntrue;elseif(_version1[i]<_version2[i])returnfalse;elsecounter++;}

ruleId: SOLIDITY_PRAGMAS_VERSION
patternId: 23fc32
severity: 1
line: 1
column: 16
content: ^

ruleId: SOLIDITY_SAFEMATH
patternId: 837cac
severity: 1
line: 570
column: 4
content: usingSafeMathforuint256;

ruleId: SOLIDITY_SAFEMATH
patternId: 837cac
severity: 1
line: 852
column: 4
content: usingSafeMathforuint256;

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 648
column: 32
content: address[]_excluded

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 666
column: 28
content: address[]_investors

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 666
column: 50
content: uint256[]_withholding

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 681
column: 33
content: address[]_investors

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 697
column: 8
content: address[]_payees

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 786
column: 73
content: uint256[]

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 815
column: 50
content: bytes32[]

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 956
column: 8
content: address[]_excluded

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 982
column: 8
content: address[]_excluded

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 1007
column: 8
content: address[]_excluded

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 1222
column: 28
content: uint8[]_current

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 1222
column: 46
content: uint8[]_new

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 1261
column: 31
content: uint8[]_version1

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 1261
column: 50
content: uint8[]_version2

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 1292
column: 31
content: uint8[]_version1

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 1292
column: 50
content: uint8[]_version2

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 1332
column: 66
content: uint8[]

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
