2019-08-01 18:24:02,095: [12] m.main:INFO: Registered plugins: DetectDelegatecall, DetectIntegerOverflow, DetectReentrancyAdvanced, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectSuicidal, DetectEnvInstruction, DetectUninitializedMemory
2019-08-01 18:24:02,095: [12] m.main:INFO: Beginning analysis
2019-08-01 18:24:02,135: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-08-01 18:24:02,267: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-08-01 18:24:02,569: [12] m.c.manticore:INFO: Results in /mcore_n5807chy
2019-08-01 18:24:03,389: [315] m.main:INFO: Registered plugins: DetectDelegatecall, DetectUninitializedMemory, DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectSuicidal, DetectUninitializedStorage, DetectEnvInstruction, DetectReentrancyAdvanced, DetectIntegerOverflow
2019-08-01 18:24:03,390: [315] m.main:INFO: Beginning analysis
2019-08-01 18:24:03,435: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-08-01 18:25:00,729: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-08-01 18:25:33,444: [1676] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-01 18:25:49,919: [1653] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-01 18:26:19,649: [1663] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-01 18:26:22,618: [1653] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-01 18:26:50,734: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 128)
2019-08-01 18:26:51,233: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 129)
2019-08-01 18:26:51,711: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 130)
2019-08-01 18:26:52,241: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 131)
2019-08-01 18:26:52,764: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 132)
2019-08-01 18:26:53,336: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 133)
2019-08-01 18:26:53,847: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 134)
2019-08-01 18:26:54,445: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 135)
2019-08-01 18:26:55,038: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 136)
2019-08-01 18:26:56,132: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 137)
2019-08-01 18:26:56,736: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 138)
2019-08-01 18:26:57,243: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 139)
2019-08-01 18:26:57,845: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 140)
2019-08-01 18:26:58,431: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 141)
2019-08-01 18:26:59,026: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 142)
2019-08-01 18:26:59,539: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 143)
2019-08-01 18:27:00,056: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 144)
2019-08-01 18:27:00,635: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 145)
2019-08-01 18:27:01,238: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 146)
2019-08-01 18:27:01,744: [1668] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1052374593496797236775658561414951391259435251693, offset 147)
