2019-07-24 14:42:03,588: [12] m.main:INFO: Registered plugins: DetectUninitializedStorage, DetectEnvInstruction, DetectDelegatecall, DetectSuicidal, DetectUninitializedMemory, DetectUnusedRetVal, DetectExternalCallAndLeak, DetectIntegerOverflow, DetectReentrancyAdvanced, DetectReentrancySimple, DetectInvalid
2019-07-24 14:42:03,588: [12] m.main:INFO: Beginning analysis
2019-07-24 14:42:03,604: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 14:42:03,803: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 14:42:04,294: [12] m.c.manticore:INFO: Results in /mcore_1tm0yo3_
2019-07-24 14:42:05,053: [315] m.main:INFO: Registered plugins: DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall, DetectReentrancyAdvanced, DetectInvalid, DetectSuicidal, DetectExternalCallAndLeak, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectReentrancySimple
2019-07-24 14:42:05,054: [315] m.main:INFO: Beginning analysis
2019-07-24 14:42:05,071: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 14:42:25,208: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 14:42:26,297: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 14:42:48,166: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 14:43:37,537: [1538] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 14:44:40,046: [1523] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 14:44:51,429: [1523] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 14:45:02,337: [1532] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 14:45:07,055: [1517] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 14:46:15,966: [1517] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 14:46:36,577: [1527] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 14:46:46,653: [1517] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 14:49:49,178: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 974909516387041056521027037027777157317870657269, offset 128)
2019-07-24 14:49:51,641: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 974909516387041056521027037027777157317870657269, offset 129)
2019-07-24 14:49:54,970: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 974909516387041056521027037027777157317870657269, offset 130)
2019-07-24 14:49:58,166: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 974909516387041056521027037027777157317870657269, offset 131)
2019-07-24 14:50:09,149: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 974909516387041056521027037027777157317870657269, offset 132)
2019-07-24 14:50:12,829: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 974909516387041056521027037027777157317870657269, offset 133)
2019-07-24 14:50:17,069: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 974909516387041056521027037027777157317870657269, offset 134)
2019-07-24 14:50:21,246: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 974909516387041056521027037027777157317870657269, offset 135)
2019-07-24 14:50:25,045: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 974909516387041056521027037027777157317870657269, offset 136)
2019-07-24 14:50:28,345: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 974909516387041056521027037027777157317870657269, offset 137)
2019-07-24 14:50:31,261: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 974909516387041056521027037027777157317870657269, offset 138)
2019-07-24 14:50:34,872: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 974909516387041056521027037027777157317870657269, offset 139)
2019-07-24 14:50:41,173: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 974909516387041056521027037027777157317870657269, offset 140)
2019-07-24 14:50:44,774: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 974909516387041056521027037027777157317870657269, offset 141)
2019-07-24 14:50:47,866: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 974909516387041056521027037027777157317870657269, offset 142)
2019-07-24 14:50:57,226: [1535] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 14:50:57,332: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 974909516387041056521027037027777157317870657269, offset 143)
2019-07-24 14:50:59,422: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 974909516387041056521027037027777157317870657269, offset 144)
