2019-07-24 03:38:08,876: [12] m.main:INFO: Registered plugins: DetectDelegatecall, DetectUninitializedMemory, DetectIntegerOverflow, DetectUnusedRetVal, DetectInvalid, DetectReentrancySimple, DetectExternalCallAndLeak, DetectSuicidal, DetectEnvInstruction, DetectUninitializedStorage, DetectReentrancyAdvanced
2019-07-24 03:38:08,876: [12] m.main:INFO: Beginning analysis
2019-07-24 03:38:08,887: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 03:38:09,195: [58] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 03:38:09,763: [12] m.c.manticore:INFO: Results in /mcore_dyjz7g2v
2019-07-24 03:38:10,566: [315] m.main:INFO: Registered plugins: DetectExternalCallAndLeak, DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectEnvInstruction, DetectDelegatecall, DetectIntegerOverflow, DetectUninitializedMemory
2019-07-24 03:38:10,566: [315] m.main:INFO: Beginning analysis
2019-07-24 03:38:10,579: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 03:38:29,172: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 03:38:30,270: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 03:38:55,989: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 03:39:36,374: [1519] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 03:40:26,246: [1534] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 03:40:38,626: [1534] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 03:40:48,254: [1518] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 03:40:51,658: [1519] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 03:41:43,021: [1516] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 03:42:12,134: [1516] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 03:42:20,006: [1546] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 03:44:50,026: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 128)
2019-07-24 03:44:51,771: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 129)
2019-07-24 03:44:54,762: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 130)
2019-07-24 03:44:57,063: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 131)
2019-07-24 03:45:02,262: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 132)
2019-07-24 03:45:04,031: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 133)
2019-07-24 03:45:05,840: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 134)
2019-07-24 03:45:07,867: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 135)
2019-07-24 03:45:09,862: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 136)
2019-07-24 03:45:12,166: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 137)
2019-07-24 03:45:14,070: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 138)
2019-07-24 03:45:15,822: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 139)
2019-07-24 03:45:18,834: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 140)
2019-07-24 03:45:20,942: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 141)
2019-07-24 03:45:22,859: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 142)
2019-07-24 03:45:24,964: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 143)
2019-07-24 03:45:26,858: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 144)
2019-07-24 03:45:33,447: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 145)
2019-07-24 03:45:35,758: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 146)
2019-07-24 03:45:37,466: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 147)
2019-07-24 03:45:39,171: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 148)
2019-07-24 03:45:41,938: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 149)
2019-07-24 03:45:44,338: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 150)
2019-07-24 03:45:46,434: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 151)
2019-07-24 03:45:48,222: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 152)
2019-07-24 03:45:50,002: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 722497743110131431419772054904103131175223610130, offset 153)
