2019-08-06 06:44:35,850: [12] m.main:INFO: Registered plugins: DetectInvalid, DetectDelegatecall, DetectUninitializedMemory, DetectReentrancySimple, DetectUnusedRetVal, DetectExternalCallAndLeak, DetectUninitializedStorage, DetectSuicidal, DetectEnvInstruction, DetectIntegerOverflow, DetectReentrancyAdvanced
2019-08-06 06:44:35,850: [12] m.main:INFO: Beginning analysis
2019-08-06 06:44:35,863: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-08-06 06:44:35,999: [60] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-08-06 06:44:36,270: [12] m.c.manticore:INFO: Results in /mcore_wn74_his
2019-08-06 06:44:37,004: [315] m.main:INFO: Registered plugins: DetectUninitializedMemory, DetectSuicidal, DetectEnvInstruction, DetectReentrancySimple, DetectInvalid, DetectDelegatecall, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectUnusedRetVal, DetectIntegerOverflow
2019-08-06 06:44:37,005: [315] m.main:INFO: Beginning analysis
2019-08-06 06:44:37,051: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-08-06 06:45:09,107: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-08-06 06:45:48,416: [1511] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-06 06:46:01,850: [1521] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-06 06:46:24,765: [1511] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-06 06:46:26,521: [1492] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-06 06:46:53,657: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 23072303267243271287591750361979392552087532415, offset 128)
2019-08-06 06:46:54,189: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 23072303267243271287591750361979392552087532415, offset 129)
2019-08-06 06:46:54,658: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 23072303267243271287591750361979392552087532415, offset 130)
2019-08-06 06:46:55,148: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 23072303267243271287591750361979392552087532415, offset 131)
2019-08-06 06:46:55,662: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 23072303267243271287591750361979392552087532415, offset 132)
2019-08-06 06:46:56,246: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 23072303267243271287591750361979392552087532415, offset 133)
2019-08-06 06:46:56,754: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 23072303267243271287591750361979392552087532415, offset 134)
2019-08-06 06:46:57,762: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 23072303267243271287591750361979392552087532415, offset 135)
2019-08-06 06:46:58,273: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 23072303267243271287591750361979392552087532415, offset 136)
2019-08-06 06:46:58,746: [1511] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 23072303267243271287591750361979392552087532415, offset 137)
