2019-07-26 01:10:27,191: [13] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectExternalCallAndLeak, DetectReentrancyAdvanced, DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall
2019-07-26 01:10:27,191: [13] m.main:INFO: Beginning analysis
2019-07-26 01:10:27,235: [13] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 01:10:27,462: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-26 01:10:27,884: [13] m.c.manticore:INFO: Results in /mcore_0pk52100
2019-07-26 01:10:28,752: [316] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectEnvInstruction, DetectUninitializedStorage, DetectSuicidal, DetectExternalCallAndLeak, DetectIntegerOverflow, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectDelegatecall
2019-07-26 01:10:28,752: [316] m.main:INFO: Beginning analysis
2019-07-26 01:10:28,777: [316] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 01:10:45,052: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 01:10:46,034: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 01:11:04,679: [316] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-26 01:11:48,310: [1543] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 01:12:44,334: [1518] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 01:12:55,164: [1518] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 01:13:06,422: [1516] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 01:13:11,646: [1537] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 01:14:06,718: [1530] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 01:14:33,410: [1548] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 01:14:35,960: [1530] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 01:17:07,643: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 128)
2019-07-26 01:17:12,240: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 129)
2019-07-26 01:17:15,034: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 130)
2019-07-26 01:17:17,571: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 131)
2019-07-26 01:17:20,034: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 132)
2019-07-26 01:17:22,846: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 133)
2019-07-26 01:17:26,022: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 134)
2019-07-26 01:17:30,359: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 135)
2019-07-26 01:17:36,150: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 136)
2019-07-26 01:17:38,318: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 137)
2019-07-26 01:17:41,307: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 138)
2019-07-26 01:17:44,210: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 139)
2019-07-26 01:17:47,143: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 140)
2019-07-26 01:17:50,059: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 141)
2019-07-26 01:17:52,738: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 142)
2019-07-26 01:17:55,457: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 143)
2019-07-26 01:17:58,943: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 144)
2019-07-26 01:18:02,062: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 145)
2019-07-26 01:18:04,356: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 146)
2019-07-26 01:18:06,832: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 147)
2019-07-26 01:18:13,938: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 148)
2019-07-26 01:18:16,158: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 149)
2019-07-26 01:18:18,658: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 150)
2019-07-26 01:18:21,636: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 151)
2019-07-26 01:18:25,128: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 152)
2019-07-26 01:18:28,662: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 153)
2019-07-26 01:18:31,258: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 154)
2019-07-26 01:18:33,866: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 155)
2019-07-26 01:18:36,506: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 450029390246431649486195206785651926384246009518, offset 156)
