/unique_chucks/5/0xe6b7743e2b9aa2d0a9b163c4e69186abb57817d9.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_ERC20_APPROVE
patternId: af782c
severity: 2
line: 271
column: 2
content: functionapprove(address_spender,uint256_value)onlyPayloadSize(2*32)checkTokenTransfer(msg.sender)publicreturns(bool){require((_value==0)||(allowed[msg.sender][_spender]==0));allowed[msg.sender][_spender]=_value;emitApproval(msg.sender,_spender,_value);returntrue;}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 149
column: 4
content: for(uinti=0;i<target.length;i++){addresstargetAddress=target[i];boolold=mapAddressPass[targetAddress];if(old!=status){if(status==true){mapAddressPass[targetAddress]=true;emitLogFilterPass(targetAddress,true);}else{deletemapAddressPass[targetAddress];emitLogFilterPass(targetAddress,false);}}}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 169
column: 6
content: for(uinti=0;i<target.length;i++){addresstargetAddress=target[i];boolold=mapAddressBlock[targetAddress];if(old!=status){if(status==true){mapAddressBlock[targetAddress]=true;emitLogFilterBlock(targetAddress,true);}else{deletemapAddressBlock[targetAddress];emitLogFilterBlock(targetAddress,false);}}}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 149
column: 4
content: for(uinti=0;i<target.length;i++){addresstargetAddress=target[i];boolold=mapAddressPass[targetAddress];if(old!=status){if(status==true){mapAddressPass[targetAddress]=true;emitLogFilterPass(targetAddress,true);}else{deletemapAddressPass[targetAddress];emitLogFilterPass(targetAddress,false);}}}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 169
column: 6
content: for(uinti=0;i<target.length;i++){addresstargetAddress=target[i];boolold=mapAddressBlock[targetAddress];if(old!=status){if(status==true){mapAddressBlock[targetAddress]=true;emitLogFilterBlock(targetAddress,true);}else{deletemapAddressBlock[targetAddress];emitLogFilterBlock(targetAddress,false);}}}

ruleId: SOLIDITY_LOCKED_MONEY
patternId: 30281d
severity: 3
line: 316
column: 0
content: contractMintableTokenisBurnableToken{eventMint(addressindexedto,uint256amount);eventMintFinished();boolpublicmintingFinished=false;addresspublicminter;constructor()public{minter=msg.sender;}modifiercanMint(){require(!mintingFinished);_;}modifierhasPermission(){require(msg.sender==owner||msg.sender==minter);_;}function()publicpayable{require(false);}functionmint(address_to,uint256_amount)canMinthasPermissionpublicreturns(bool){totalSupply=totalSupply.add(_amount);balances[_to]=balances[_to].add(_amount);emitMint(_to,_amount);emitTransfer(address(0),_to,_amount);returntrue;}functionfinishMinting()canMintonlyOwnerpublicreturns(bool){mintingFinished=true;emitMintFinished();returntrue;}}

ruleId: SOLIDITY_OVERPOWERED_ROLE
patternId: j83hf7
severity: 2
line: 133
column: 2
content: functionsetTransferable(boolstatus)publiconlyOwner{isTransferable=status;}

ruleId: SOLIDITY_PRAGMAS_VERSION
patternId: 23fc32
severity: 1
line: 1
column: 16
content: ^

ruleId: SOLIDITY_SAFEMATH
patternId: 837cac
severity: 1
line: 211
column: 2
content: usingSafeMathforuint256;

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 91h3sa
severity: 1
line: 337
column: 14
content: public

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 145
column: 25
content: address[]target

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 165
column: 26
content: address[]target

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 11
column: 2
content: addressdelegate;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 213
column: 2
content: mapping(address=>uint256)balances;

SOLIDITY_VISIBILITY :2
SOLIDITY_SAFEMATH :1
SOLIDITY_OVERPOWERED_ROLE :1
SOLIDITY_PRAGMAS_VERSION :1
SOLIDITY_LOCKED_MONEY :1
SOLIDITY_EXTRA_GAS_IN_LOOPS :2
SOLIDITY_UPGRADE_TO_050 :3
SOLIDITY_GAS_LIMIT_IN_LOOPS :2
SOLIDITY_ERC20_APPROVE :1
